,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Dikarya,Ascomycota,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
Q9USX3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ascomycota,1,1,-0.0,3.0,,False
Q9USX4,0.0,0.0,0.0,0.9,0.0,0.0,0.1,Eukaryota,10,1,0.325082973391,1.05454545455,0.9074074074070001,False
Q9USX7,0.0,0.0,0.5,0.375,0.0,0.125,0.0,Euk+Bac,8,4,0.9743147528689999,2.51515151515,0.728110599078,False
Q9USX8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.153846153846,0.0277777777778,False
Q9USX9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,10,3,-0.0,0.897435897436,0.0674603174603,False
Q9USY1,0.0,0.0,0.615384615385,0.38461538461499994,0.0,0.0,0.0,Euk+Bac,13,0,0.666278442415,1.94871794872,0.626984126984,False
Q9USY2,0.0,0.0,0.0,0.923076923077,0.0,0.0,0.0769230769231,Eukaryota,13,0,0.271189373042,0.846153846154,0.07539682539680001,False
Q9USY3,0.0,0.0,0.0,0.7272727272730001,0.0909090909091,0.0,0.181818181818,Eukaryota,11,1,0.7595473914749999,1.87878787879,-0.228571428571,False
Q9USY4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ascomycota,6,0,-0.0,0.0,0.0,False
Q9USY7,0.0,0.0,0.166666666667,0.0,0.25,0.5,0.08333333333330001,Dikarya,12,1,1.1988493129100002,2.61538461538,0.05952380952380001,False
Q9USY8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ascomycota,1,0,-0.0,None,,False
Q9USZ0,0.0,0.0,0.0,0.7272727272730001,0.272727272727,0.0,0.0,Eukaryota,11,2,0.585952618304,1.61538461538,0.31746031746,False
Q9USZ1,0.0,0.0,0.846153846154,0.153846153846,0.0,0.0,0.0,Euk+Bac,13,0,0.42932302193099997,0.717948717949,-0.00793650793651,False
Q9USZ2,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,Eukaryota,12,1,0.286835983056,0.461538461538,0.08333333333330001,False
Q9USZ3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.435897435897,-0.0674603174603,False
Q9USZ5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.512820512821,0.230158730159,False
Q9USZ6,0.0,0.23076923076900002,0.0,0.769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.5402041423889999,0.384615384615,0.0952380952381,False
Q9USZ7,0.0,0.0,0.0,0.444444444444,0.0,0.0,0.555555555556,Ascomycota,9,4,0.6869615765970001,1.82051282051,0.388888888889,False
Q9USZ8,0.0,0.0,0.0,0.75,0.166666666667,0.08333333333330001,0.0,Eukaryota,12,1,0.7214636866930001,1.07692307692,-0.166666666667,False
Q9UT00,0.0,0.0,0.0,0.636363636364,0.181818181818,0.181818181818,0.0,Eukaryota,11,2,0.907535294105,1.66666666667,0.25793650793699996,False
Q9UT02,0.0,0.0,0.0,0.7272727272730001,0.181818181818,0.0909090909091,0.0,Eukaryota,11,1,0.7595473914749999,1.51515151515,0.577777777778,False
Q9UT03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ascomycota,4,0,-0.0,0.0,0.0,False
Q9UT04,0.0,0.0,0.0,0.777777777778,0.0,0.111111111111,0.111111111111,Eukaryota,9,0,0.6837389058490001,1.38888888889,-0.111111111111,False
Q9UT05,0.0,0.0,0.538461538462,0.38461538461499994,0.0769230769231,0.0,0.0,Euk+Bac,13,0,0.898137003188,1.92307692308,-0.19444444444400003,False
Q9UT06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Euk+Bac,12,1,-0.0,0.769230769231,-0.119047619048,False
Q9UT07,0.0,0.0,0.0,0.416666666667,0.583333333333,0.0,0.0,Opisthokonta,12,1,0.6791932659919999,1.02564102564,0.150793650794,False
Q9UT08,0.0,0.0,0.0769230769231,0.923076923077,0.0,0.0,0.0,Eukaryota,13,0,0.271189373042,0.307692307692,-0.047619047619,False
Q9UT09,0.0,0.0,0.846153846154,0.0,0.0,0.153846153846,0.0,Euk+Bac,13,0,0.42932302193099997,1.69230769231,-0.261904761905,True
Q9UT10,0.166666666667,0.0,0.0,0.5,0.166666666667,0.0,0.166666666667,Eukaryota,6,0,1.2424533248899998,2.93333333333,-0.8,False
Q9UT11,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,0.0,Eukaryota,12,0,0.286835983056,0.333333333333,0.141935483871,False
Q9UT12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,10,0,-0.0,0.0,0.0,False
Q9UT16,0.0,0.0,0.583333333333,0.416666666667,0.0,0.0,0.0,Euk+Bac,12,0,0.6791932659919999,1.54545454545,-0.222222222222,False
Q9UT18,0.125,0.0,0.375,0.0,0.0,0.375,0.125,Euk+Bac,8,4,1.25548232518,3.21212121212,1.31244239631,False
Q9UT19,0.38461538461499994,0.0,0.538461538462,0.0769230769231,0.0,0.0,0.0,Euk+Bac,13,0,0.898137003188,0.461538461538,0.08333333333330001,True
Q9UT20,0.0,0.0,0.769230769231,0.153846153846,0.0,0.0769230769231,0.0,Euk+Bac,13,0,0.6870920273800001,1.51282051282,0.17857142857099997,False
Q9UT21,0.888888888889,0.0,0.111111111111,0.0,0.0,0.0,0.0,Cellular_organisms,9,4,0.34883209584299996,0.538461538462,0.277777777778,False
Q9UT22,0.5,0.0,0.5,0.0,0.0,0.0,0.0,Cellular_organisms,4,1,0.6931471805600001,2.0,5.0,False
Q9UT23,0.2,0.6,0.0,0.1,0.0,0.0,0.1,Euk_Archaea,10,3,1.08889997535,2.15384615385,0.8531746031749999,False
Q9UT24,0.416666666667,0.08333333333330001,0.0,0.5,0.0,0.0,0.0,Eukaryota,12,0,0.918427784993,1.60606060606,0.133333333333,False
Q9UT25,0.0,0.0,0.153846153846,0.0,0.615384615385,0.0,0.23076923076900002,Opisthokonta,13,0,0.925129083572,2.17948717949,-0.337301587302,False
Q9UT27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Euk+Bac,10,0,-0.0,0.0,0.0,True
Q9UT28,0.0,0.0,0.08333333333330001,0.916666666667,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,0.871794871795,-0.031746031746,False
Q9UT30,0.0,0.0,0.0,0.6,0.0,0.4,0.0,Eukaryota,10,0,0.6730116670090001,1.42222222222,0.22,False
Q9UT32,0.181818181818,0.0,0.0,0.8181818181820001,0.0,0.0,0.0,Eukaryota,11,2,0.474139313058,1.38461538462,-0.111111111111,False
Q9UT33,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,0.0,Eukaryota,12,1,0.286835983056,0.589743589744,0.166666666667,False
Q9UT34,0.0,0.0,0.0,0.75,0.0,0.08333333333330001,0.166666666667,Eukaryota,12,1,0.7214636866930001,1.97435897436,0.00396825396825,False
Q9UT35,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.271189373042,0.692307692308,0.047619047619,False
Q9UT36,0.272727272727,0.0,0.545454545455,0.181818181818,0.0,0.0,0.0,Euk+Bac,11,1,0.994923632572,1.15151515152,0.22488479262699998,False
Q9UT37,0.0,0.0,0.38461538461499994,0.46153846153800004,0.0769230769231,0.0,0.0769230769231,Eukaryota,13,0,1.11896886688,2.41025641026,0.0912698412698,False
Q9UT38,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.692307692308,-0.00396825396825,False
Q9UT39,0.0,0.0,0.0909090909091,0.909090909091,0.0,0.0,0.0,Eukaryota,11,0,0.304636097349,1.01818181818,0.106666666667,False
Q9UT40,0.0,0.0,0.0,0.428571428571,0.0,0.0,0.5714285714289999,Ascomycota,7,0,0.6829081047,1.71428571429,1.30909090909,False
Q9UT41,0.0,0.0,0.0,0.615384615385,0.23076923076900002,0.0,0.153846153846,Eukaryota,13,0,0.925129083572,1.58974358974,0.0634920634921,False
Q9UT42,0.0,0.0,0.0,0.363636363636,0.636363636364,0.0,0.0,Opisthokonta,11,2,0.655481773901,0.923076923077,-0.0396825396825,False
Q9UT43,0.0,0.0,0.0,0.0909090909091,0.0,0.0,0.909090909091,Ascomycota,11,1,0.304636097349,1.10606060606,0.133333333333,False
Q9UT44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,11,2,-0.0,0.0,0.0,False
Q9UT45,0.0,0.0,0.0,0.7,0.1,0.0,0.2,Eukaryota,10,0,0.8018185525429999,1.64444444444,1.7380952381,False
Q9UT46,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Ascomycota,6,0,0.636514168295,0.533333333333,1.0,False
Q9UT48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.512820512821,0.07539682539680001,False
Q9UT49,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,5,5,-0.0,0.955555555556,0.7976190476189999,False
Q9UT51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,3,1,-0.0,1.16666666667,1.0,False
Q9UT53,0.0,0.0,0.416666666667,0.416666666667,0.08333333333330001,0.0,0.08333333333330001,Euk+Bac,12,1,1.14370838943,2.4358974359,0.5,False
Q9UT54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ascomycota,4,0,-0.0,0.0,0.0,False
Q9UT55,0.0,0.0,0.636363636364,0.181818181818,0.181818181818,0.0,0.0,Euk+Bac,11,0,0.907535294105,2.18181818182,0.648148148148,False
Q9UT56,0.0,0.625,0.0,0.375,0.0,0.0,0.0,Euk_Archaea,8,1,0.661563238158,0.555555555556,0.25974025974,False
Q9UT57,0.8571428571430001,0.0,0.14285714285700002,0.0,0.0,0.0,0.0,Cellular_organisms,7,4,0.410116318288,1.2,-0.0436507936508,False
Q9UT59,0.1,0.0,0.9,0.0,0.0,0.0,0.0,Euk+Bac,10,3,0.325082973391,2.0,1.08333333333,True
Q9UT60,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,0.0,Euk+Bac,13,0,0.271189373042,0.307692307692,-0.047619047619,False
Q9UT61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,-0.0,0.0,0.0,False
Q9UT63,0.125,0.0,0.0,0.5,0.0,0.375,0.0,Eukaryota,8,0,0.9743147528689999,2.25,-0.4375,False
Q9UT67,0.0,0.0,0.583333333333,0.0,0.08333333333330001,0.166666666667,0.166666666667,Euk+Bac,12,0,1.1187433359899999,3.43939393939,0.037788018433199996,False
Q9UT70,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,0.0,Eukaryota,12,1,0.286835983056,0.461538461538,0.08333333333330001,False
Q9UT72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,1,2,-0.0,2.0,3.0,False
Q9UT73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.461538461538,0.08333333333330001,False
Q9UT74,0.538461538462,0.0769230769231,0.0,0.0,0.38461538461499994,0.0,0.0,Cellular_organisms,13,0,0.898137003188,2.58974358974,-0.34920634920599997,True
Q9UT75,0.0,0.0,0.833333333333,0.08333333333330001,0.08333333333330001,0.0,0.0,Euk+Bac,12,1,0.56608573896,1.35897435897,-0.00396825396825,False
Q9UT76,0.08333333333330001,0.0,0.0,0.916666666667,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,0.846153846154,-0.130952380952,False
Q9UT77,0.916666666667,0.0,0.0,0.0,0.0,0.0,0.08333333333330001,Cellular_organisms,12,1,0.286835983056,1.07692307692,0.19444444444400003,False
Q9UT79,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,6,4,-0.0,1.46666666667,1.0,False
Q9UT81,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.538461538462,0.277777777778,False
Q9UT82,0.0,0.0,0.222222222222,0.0,0.33333333333299997,0.222222222222,0.222222222222,Opisthokonta,9,1,1.36892236074,3.22222222222,0.23809523809500002,False
Q9UT83,0.0,0.0,0.0,0.5,0.166666666667,0.33333333333299997,0.0,Eukaryota,6,0,1.0114042647100001,2.26666666667,0.2,False
Q9UT84,0.0,0.0,0.0,0.923076923077,0.0,0.0,0.0769230769231,Eukaryota,13,0,0.271189373042,0.615384615385,0.111111111111,False
Q9UT85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.820512820513,-0.126984126984,False
Q9UT86,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.153846153846,0.0277777777778,False
Q9UT87,0.0,0.0,0.6,0.0,0.1,0.3,0.0,Euk+Bac,10,0,0.897945724857,3.13333333333,0.28571428571400004,False
Q9UT88,0.0,0.38461538461499994,0.0,0.615384615385,0.0,0.0,0.0,Eukaryota,13,0,0.666278442415,0.512820512821,-0.0277777777778,False
Q9UT91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ascomycota,4,0,-0.0,0.0,0.0,False
Q9UT92,0.2,0.0,0.6,0.2,0.0,0.0,0.0,Euk+Bac,10,1,0.950270539233,1.2,-0.189153439153,False
Q9UT93,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.461538461538,-0.0198412698413,False
Q9UT94,0.75,0.25,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,8,5,0.562335144619,0.692307692308,0.253968253968,False
Q9UT95,0.153846153846,0.0,0.846153846154,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.42932302193099997,0.0,0.0,True
Q9UT97,0.153846153846,0.538461538462,0.0,0.307692307692,0.0,0.0,0.0,Euk_Archaea,13,0,0.983961446001,0.74358974359,0.0912698412698,False
Q9UT98,0.615384615385,0.0,0.0,0.23076923076900002,0.0,0.153846153846,0.0,Cellular_organisms,13,0,0.925129083572,2.33333333333,0.412698412698,False
Q9UTA1,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,Opisthokonta,9,0,0.636514168295,0.5,-0.111111111111,False
Q9UTA2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ascomycota,3,0,-0.0,0.0,0.0,False
Q9UTA3,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,Eukaryota,12,1,0.286835983056,0.615384615385,0.111111111111,False
Q9UTA4,0.0,0.0,0.0,0.833333333333,0.08333333333330001,0.08333333333330001,0.0,Eukaryota,12,1,0.56608573896,1.74358974359,-0.21825396825399998,False
Q9UTA5,0.0,0.769230769231,0.0,0.0769230769231,0.153846153846,0.0,0.0,Euk_Archaea,13,0,0.6870920273800001,1.23076923077,0.325396825397,False
Q9UTA6,0.5,0.0,0.4,0.1,0.0,0.0,0.0,Cellular_organisms,10,0,0.9433483923289999,0.6,0.321428571429,True
Q9UTA7,0.0,0.0,0.0,0.0,0.0,0.2,0.8,Ascomycota,10,0,0.500402423538,0.355555555556,-0.130952380952,False
Q9UTA8,0.181818181818,0.0,0.636363636364,0.0909090909091,0.0909090909091,0.0,0.0,Euk+Bac,11,0,1.0335620542100001,1.49090909091,-0.126984126984,True
Q9UTA9,0.3,0.0,0.4,0.2,0.1,0.0,0.0,Euk+Bac,10,1,1.2798542258299999,2.21818181818,1.30158730159,False
Q9UTB0,0.0,0.0,0.0,0.0,0.555555555556,0.444444444444,0.0,Opisthokonta,9,0,0.6869615765970001,0.555555555556,0.222222222222,False
Q9UTB1,0.0,0.0,0.0,0.28571428571400004,0.5714285714289999,0.0,0.14285714285700002,Opisthokonta,7,0,0.955699891113,1.52380952381,-0.444444444444,False
Q9UTB2,0.153846153846,0.0769230769231,0.46153846153800004,0.307692307692,0.0,0.0,0.0,Euk+Bac,13,0,1.2047933096899999,1.4358974359,0.138888888889,False
Q9UTB3,0.272727272727,0.0909090909091,0.0,0.545454545455,0.0,0.0,0.0909090909091,Eukaryota,11,2,1.12095039267,1.87179487179,0.07142857142860001,False
Q9UTB4,0.0,0.0,0.0,0.0,0.08333333333330001,0.75,0.166666666667,Dikarya,12,1,0.7214636866930001,0.871794871795,0.123015873016,False
Q9UTB5,0.0,0.0,0.7272727272730001,0.181818181818,0.0909090909091,0.0,0.0,Euk+Bac,11,0,0.7595473914749999,1.56363636364,0.888888888889,False
Q9UTB6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ascomycota,2,0,-0.0,0.0,,False
Q9UTB8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
Q9UTC2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,4,1,-0.0,0.4,-0.166666666667,False
Q9UTC3,0.0,0.0,0.0,0.923076923077,0.0,0.0,0.0769230769231,Eukaryota,13,0,0.271189373042,1.15384615385,0.0277777777778,False
Q9UTC4,0.0,0.0,0.0,0.0,0.0,0.875,0.125,Dikarya,8,1,0.37677016125600005,0.222222222222,-0.111111111111,False
Q9UTC5,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,0.0,Euk+Bac,13,0,0.271189373042,0.461538461538,0.08333333333330001,True
Q9UTC6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,-0.0,0.0,0.0,False
Q9UTC7,0.0,0.0,0.6,0.4,0.0,0.0,0.0,Euk+Bac,5,8,0.6730116670090001,1.20512820513,0.07142857142860001,False
Q9UTC8,0.0,0.0,0.0,0.545454545455,0.272727272727,0.0909090909091,0.0909090909091,Eukaryota,11,0,1.12095039267,1.6,-0.34920634920599997,False
Q9UTC9,0.0,0.0,0.0,0.846153846154,0.0,0.153846153846,0.0,Eukaryota,13,0,0.42932302193099997,1.12820512821,0.444444444444,False
Q9UTD0,0.23076923076900002,0.0,0.692307692308,0.0,0.0,0.0769230769231,0.0,Euk+Bac,13,0,0.790267968075,0.923076923077,0.166666666667,False
Q9UTD1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,10,3,-0.0,0.692307692308,0.305555555556,False
Q9UTD3,0.0,0.0,0.0,0.846153846154,0.153846153846,0.0,0.0,Eukaryota,13,0,0.42932302193099997,1.05128205128,0.611111111111,False
Q9UTD4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,9,1,-0.0,0.6,0.0,False
Q9UTD6,0.0,0.0,0.0,0.923076923077,0.0,0.0769230769231,0.0,Eukaryota,13,0,0.271189373042,0.846153846154,0.0238095238095,False
Q9UTD7,0.0,0.0,0.0,0.4,0.4,0.1,0.1,Opisthokonta,10,0,1.1935496041,1.97777777778,0.14,False
Q9UTD8,0.0,0.0,0.0,0.9,0.0,0.0,0.1,Eukaryota,10,1,0.325082973391,1.01818181818,0.4,False
Q9UTE0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.435897435897,-0.015873015873,False
Q9UTE1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,6,3,-0.0,1.72222222222,0.220779220779,False
Q9UTE2,0.0,0.0,0.846153846154,0.153846153846,0.0,0.0,0.0,Euk+Bac,13,0,0.42932302193099997,0.846153846154,-0.130952380952,False
Q9UTE3,0.0,0.0,0.0,0.0,0.3,0.1,0.6,Ascomycota,10,1,0.897945724857,1.05454545455,0.98,False
Q9UTE4,0.923076923077,0.0,0.0,0.0769230769231,0.0,0.0,0.0,Cellular_organisms,13,0,0.271189373042,0.461538461538,-0.07142857142860001,True
Q9UTE5,0.0,0.0909090909091,0.0,0.636363636364,0.272727272727,0.0,0.0,Eukaryota,11,0,0.859967281036,1.63636363636,1.68650793651,False
Q9UTE6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.0,0.0,False
Q9UTE7,0.38461538461499994,0.0,0.46153846153800004,0.0769230769231,0.0,0.0,0.0769230769231,Euk+Bac,13,0,1.11896886688,1.46153846154,-0.0198412698413,False
Q9UTE8,0.0,0.0,0.0,0.75,0.0,0.08333333333330001,0.166666666667,Eukaryota,12,1,0.7214636866930001,1.4358974359,-0.222222222222,False
Q9UTE9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,9,3,-0.0,1.24242424242,0.03133640553,False
Q9UTF0,0.0,0.0,0.0,0.33333333333299997,0.0,0.0,0.666666666667,Ascomycota,9,1,0.636514168295,2.66666666667,-0.6,False
Q9UTF6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Opisthokonta,11,1,-0.0,0.0,0.0,False
Q9UTF7,0.0,0.0,0.0,0.666666666667,0.166666666667,0.166666666667,0.0,Eukaryota,12,0,0.8675632284810001,1.81818181818,0.0333333333333,False
Q9UTF8,0.0,0.0,0.0,0.0769230769231,0.0769230769231,0.692307692308,0.153846153846,Dikarya,13,0,0.937155853066,0.871794871795,-0.08333333333330001,False
Q9UTG1,0.153846153846,0.0,0.692307692308,0.0769230769231,0.0769230769231,0.0,0.0,Euk+Bac,13,0,0.937155853066,1.15384615385,-0.0238095238095,False
Q9UTG2,0.0,0.0,0.0,0.75,0.25,0.0,0.0,Eukaryota,8,0,0.562335144619,1.42857142857,0.416666666667,False
Q9UTG4,0.0,0.6,0.0,0.3,0.0,0.0,0.1,Euk_Archaea,10,1,0.897945724857,1.41818181818,0.675925925926,False
Q9UTG6,0.0909090909091,0.0,0.7272727272730001,0.181818181818,0.0,0.0,0.0,Euk+Bac,11,1,0.7595473914749999,1.07575757576,-0.16129032258099998,False
Q9UTG8,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Ascomycota,10,0,0.6931471805600001,0.555555555556,-0.119047619048,False
Q9UTH0,0.0,0.0,0.0,0.166666666667,0.416666666667,0.33333333333299997,0.08333333333330001,Opisthokonta,12,1,1.2366848691399999,1.23076923077,-0.138888888889,False
Q9UTH1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.538461538462,-0.08333333333330001,False
Q9UTH2,0.833333333333,0.0,0.08333333333330001,0.08333333333330001,0.0,0.0,0.0,Cellular_organisms,12,1,0.56608573896,0.307692307692,0.0555555555556,False
Q9UTH3,0.0,0.0,0.0,0.5,0.5,0.0,0.0,Opisthokonta,10,1,0.6931471805600001,1.63636363636,0.0859788359788,False
Q9UTH5,0.0,0.0,0.0,0.0,0.5,0.125,0.375,Opisthokonta,8,2,0.9743147528689999,2.02222222222,-0.40476190476199997,False
Q9UTH8,0.0,0.0,0.0,0.0,0.583333333333,0.33333333333299997,0.08333333333330001,Opisthokonta,12,0,0.887694275799,0.69696969697,0.09769585253460002,False
Q9UTH9,0.181818181818,0.0,0.45454545454499995,0.363636363636,0.0,0.0,0.0,Euk+Bac,11,2,1.03619878482,1.66666666667,0.309523809524,False
Q9UTI0,0.0769230769231,0.0,0.923076923077,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.271189373042,0.0,0.0,True
Q9UTI2,0.25,0.0,0.25,0.5,0.0,0.0,0.0,Eukaryota,8,3,1.0397207708399998,2.21818181818,1.59259259259,False
Q9UTI3,0.416666666667,0.166666666667,0.0,0.416666666667,0.0,0.0,0.0,Cellular_organisms,12,1,1.02818385933,1.05128205128,-0.05952380952380001,False
Q9UTI5,0.38461538461499994,0.153846153846,0.0,0.46153846153800004,0.0,0.0,0.0,Eukaryota,13,0,1.0123308390999999,1.05128205128,-0.00793650793651,False
Q9UTI6,0.0909090909091,0.0,0.363636363636,0.45454545454499995,0.0909090909091,0.0,0.0,Eukaryota,11,2,1.16222554492,2.23076923077,-0.242063492063,False
Q9UTI7,0.45454545454499995,0.0,0.363636363636,0.181818181818,0.0,0.0,0.0,Cellular_organisms,11,0,1.03619878482,0.654545454545,-0.16931216931200002,False
Q9UTI8,0.0,0.692307692308,0.0,0.307692307692,0.0,0.0,0.0,Euk_Archaea,13,0,0.61724176973,0.461538461538,-0.07142857142860001,False
Q9UTI9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ascomycota,11,0,-0.0,0.0,0.0,False
Q9UTJ2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
Q9UTJ4,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.888888888889,Ascomycota,9,0,0.34883209584299996,0.222222222222,0.0625,False
Q9UTJ7,0.923076923077,0.0,0.0769230769231,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.271189373042,0.0,0.0,False
Q9UTJ8,0.28571428571400004,0.0,0.28571428571400004,0.28571428571400004,0.0,0.14285714285700002,0.0,Cellular_organisms,7,5,1.3517839942899998,1.69696969697,-0.06666666666669999,False
Q9UTK0,0.0,0.307692307692,0.0,0.692307692308,0.0,0.0,0.0,Eukaryota,13,0,0.61724176973,0.461538461538,0.08333333333330001,False
Q9UTK1,0.0,0.0,0.0,0.0,0.111111111111,0.444444444444,0.444444444444,Ascomycota,9,3,0.9649629230069999,0.939393939394,-0.053456221198199996,False
Q9UTK2,0.416666666667,0.166666666667,0.25,0.166666666667,0.0,0.0,0.0,Cellular_organisms,12,1,1.3086053872499999,0.897435897436,0.222222222222,False
Q9UTK3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,-0.0,0.0,0.0,True
Q9UTK4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.74358974359,0.19444444444400003,False
Q9UTK5,0.0,0.0,0.33333333333299997,0.33333333333299997,0.33333333333299997,0.0,0.0,Euk+Bac,3,4,1.09861228867,2.28571428571,-0.08333333333330001,False
Q9UTK6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.384615384615,0.25,False
Q9UTK7,0.0,0.0,0.0,0.3,0.2,0.5,0.0,Dikarya,10,0,1.02965301406,1.48888888889,-0.154761904762,False
Q9UTK8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.307692307692,-0.047619047619,False
Q9UTK9,0.0,0.0,0.0,0.33333333333299997,0.0,0.583333333333,0.08333333333330001,Dikarya,12,0,0.887694275799,2.0303030303,1.4,False
Q9UTL0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.153846153846,0.0277777777778,False
Q9UTL2,0.0,0.0,0.0,0.8,0.0,0.0,0.2,Eukaryota,10,0,0.500402423538,2.06666666667,-0.321428571429,False
Q9UTL3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,-0.0,0.0,0.0,False
Q9UTL4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
Q9UTL5,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,0.0,Eukaryota,12,1,0.286835983056,1.25641025641,0.166666666667,False
Q9UTL6,0.0,0.0,0.666666666667,0.166666666667,0.08333333333330001,0.0,0.08333333333330001,Euk+Bac,12,1,0.983087758575,2.35897435897,-0.313492063492,False
Q9UTL7,0.0,0.555555555556,0.0,0.444444444444,0.0,0.0,0.0,Euk_Archaea,9,4,0.6869615765970001,0.820512820513,0.337301587302,False
Q9UTL8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.282051282051,0.111111111111,False
Q9UTL9,0.0909090909091,0.0909090909091,0.0,0.363636363636,0.363636363636,0.0,0.0909090909091,Opisthokonta,11,1,1.3896811919799998,2.39393939394,0.256221198157,False
Q9UTM0,0.0,0.0,0.0,0.428571428571,0.428571428571,0.14285714285700002,0.0,Opisthokonta,7,3,1.0042424730500001,1.55555555556,-0.119047619048,False
