,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Eumetazoa,Protostomia,Ecdysozoa,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
Q9U2T0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Cellular_organisms,5,0,0.500402423538,4.0,,False
Q9U2T1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Cellular_organisms,5,0,0.500402423538,4.0,,False
Q9U2T2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,11,1,-0.0,0.5,-0.152073732719,False
Q9U2T8,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,0.0,0.0,Eumetazoa,3,1,0.636514168295,2.66666666667,,False
Q9U2T9,0.0,0.0,0.0,0.583333333333,0.166666666667,0.25,0.0,0.0,Eukaryota,12,1,0.9596147939120001,2.28205128205,0.420634920635,False
Q9U2U0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.282051282051,0.111111111111,False
Q9U2U3,0.0,0.0,0.38461538461499994,0.538461538462,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.898137003188,1.87179487179,0.4325396825399999,False
Q9U2U6,0.0,0.0,0.0,0.46153846153800004,0.46153846153800004,0.0769230769231,0.0,0.0,Opisthokonta,13,0,0.911017539713,1.69230769231,-0.0555555555556,False
Q9U2U7,0.0,0.0,0.846153846154,0.153846153846,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.42932302193099997,0.717948717949,-0.00793650793651,True
Q9U2U8,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,Eumetazoa,4,1,0.6931471805600001,2.8,,False
Q9U2V1,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.2,Eukaryota,5,0,0.950270539233,3.8,,False
Q9U2V2,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.25,Eukaryota,4,1,1.0397207708399998,3.8,,False
Q9U2V3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,1,-0.0,7.0,,False
Q9U2V4,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.25,Eukaryota,4,1,1.0397207708399998,4.4,0.583333333333,False
Q9U2V8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,2,-0.0,3.33333333333,,False
Q9U2V9,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,Cellular_organisms,5,8,0.500402423538,0.74358974359,-0.0634920634921,False
Q9U2W0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,1,-0.0,0.0,,False
Q9U2W1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,2,-0.0,3.33333333333,,False
Q9U2W9,0.0,0.0,0.0,0.8181818181820001,0.0,0.181818181818,0.0,0.0,Eukaryota,11,1,0.474139313058,1.74242424242,-0.120737327189,False
Q9U2X0,0.0,0.08333333333330001,0.0,0.916666666667,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,0.589743589744,-0.0396825396825,False
Q9U2X1,0.166666666667,0.0,0.0,0.33333333333299997,0.0,0.5,0.0,0.0,Eumetazoa,6,1,1.0114042647100001,4.28571428571,1.74545454545,False
Q9U2Y2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.282051282051,-0.0436507936508,False
Q9U2Z0,0.0,0.0,0.0,0.14285714285700002,0.28571428571400004,0.428571428571,0.0,0.14285714285700002,Eumetazoa,7,6,1.2770342594700002,2.58974358974,0.0634920634921,False
Q9U2Z1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
Q9U2Z2,0.0,0.0,0.416666666667,0.416666666667,0.0,0.166666666667,0.0,0.0,Euk+Bac,12,0,1.02818385933,3.10606060606,0.133333333333,True
Q9U2Z5,0.0,0.0,0.0,0.416666666667,0.5,0.08333333333330001,0.0,0.0,Opisthokonta,12,1,0.918427784993,2.58974358974,0.424603174603,False
Q9U2Z9,0.0769230769231,0.0,0.615384615385,0.0769230769231,0.0,0.23076923076900002,0.0,0.0,Euk+Bac,13,0,1.03176711135,3.30769230769,-0.253968253968,True
Q9U300,0.153846153846,0.0,0.538461538462,0.153846153846,0.0,0.153846153846,0.0,0.0,Euk+Bac,13,0,1.19723750156,2.66666666667,0.722222222222,True
Q9U302,0.0,0.0,0.0909090909091,0.8181818181820001,0.0909090909091,0.0,0.0,0.0,Eukaryota,11,0,0.60016607316,0.909090909091,0.25793650793699996,False
Q9U304,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,Eumetazoa,10,1,0.325082973391,1.63636363636,0.06666666666669999,False
Q9U307,0.307692307692,0.0,0.46153846153800004,0.153846153846,0.0,0.0769230769231,0.0,0.0,Euk+Bac,13,0,1.2047933096899999,1.66666666667,0.206349206349,False
Q9U308,0.0,0.0,0.0,0.222222222222,0.111111111111,0.666666666667,0.0,0.0,Eumetazoa,9,1,0.848685557726,2.46666666667,2.3928571428599996,False
Q9U309,0.0,0.0,0.3,0.3,0.3,0.1,0.0,0.0,Opisthokonta,10,0,1.3138340331899998,3.22222222222,0.119047619048,False
Q9U313,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,1,-0.0,3.0,,False
Q9U320,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,4,3,-0.0,1.14285714286,0.109090909091,False
Q9U325,0.0,0.0,0.0,0.555555555556,0.444444444444,0.0,0.0,0.0,Eukaryota,9,1,0.6869615765970001,1.11111111111,-0.23809523809500002,False
Q9U327,0.0,0.0,0.25,0.5,0.0,0.25,0.0,0.0,Eukaryota,4,0,1.0397207708399998,4.0,4.0,False
Q9U329,0.0,0.0,0.0,0.0,0.307692307692,0.692307692308,0.0,0.0,Eumetazoa,13,0,0.61724176973,1.4358974359,0.190476190476,False
Q9U330,0.0,0.0,0.0,0.5,0.3,0.2,0.0,0.0,Eukaryota,10,1,1.02965301406,2.21818181818,0.865079365079,False
Q9U332,0.0,0.416666666667,0.0,0.583333333333,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.6791932659919999,0.820512820513,0.0277777777778,False
Q9U334,0.0,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,Opisthokonta,13,0,0.271189373042,0.692307692308,0.047619047619,False
Q9U336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,1,1,-0.0,5.0,,False
Q9U348,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,2,1,-0.0,5.33333333333,,False
Q9U349,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,2,1,-0.0,5.33333333333,,False
Q9U350,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,1,5,-0.0,3.46666666667,-1.0,False
Q9U354,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.282051282051,0.111111111111,False
Q9U357,0.0,0.0,0.0,0.615384615385,0.0,0.38461538461499994,0.0,0.0,Eukaryota,13,0,0.666278442415,2.05128205128,0.611111111111,False
Q9U358,0.0,0.0,0.33333333333299997,0.0,0.0,0.666666666667,0.0,0.0,Eumetazoa,3,1,0.636514168295,5.16666666667,,False
Q9U362,0.0,0.0,0.0,0.23076923076900002,0.307692307692,0.46153846153800004,0.0,0.0,Eumetazoa,13,0,1.0579054247,1.30769230769,-0.047619047619,False
Q9U363,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,5,0,-0.0,0.6,,False
Q9U364,0.0,0.0,0.0,0.166666666667,0.0,0.833333333333,0.0,0.0,Eumetazoa,12,1,0.45056120886600004,1.12820512821,0.031746031746,False
Q9U367,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,6,1,-0.0,1.71428571429,0.666666666667,False
Q9U368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,3,1,-0.0,1.0,2.0,False
Q9U369,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,Eumetazoa,5,2,0.500402423538,1.04761904762,-0.111111111111,False
Q9U370,0.0,0.0,0.0,0.7272727272730001,0.0909090909091,0.181818181818,0.0,0.0,Eukaryota,11,0,0.7595473914749999,1.70909090909,-0.24,False
Q9U380,0.0,0.0,0.0909090909091,0.7272727272730001,0.0909090909091,0.0909090909091,0.0,0.0,Eukaryota,11,0,0.885574151577,1.92727272727,0.16,False
Q9U385,0.0,0.0,0.0,0.692307692308,0.153846153846,0.153846153846,0.0,0.0,Eukaryota,13,0,0.8305178252869999,1.82051282051,0.6984126984129999,False
Q9U395,0.33333333333299997,0.33333333333299997,0.0,0.33333333333299997,0.0,0.0,0.0,0.0,Cellular_organisms,3,1,1.09861228867,1.16666666667,1.0,False
Q9U3A1,0.111111111111,0.0,0.0,0.33333333333299997,0.0,0.555555555556,0.0,0.0,Eumetazoa,9,1,0.9368883075390001,3.75555555556,1.4404761904799999,False
Q9U3A4,0.33333333333299997,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,Euk+Bac,3,1,0.636514168295,1.0,,False
Q9U3A6,0.0,0.0,0.0,0.0,0.181818181818,0.8181818181820001,0.0,0.0,Eumetazoa,11,0,0.474139313058,0.654545454545,-0.0965608465608,False
Q9U3B5,0.0,0.0,0.2,0.4,0.2,0.2,0.0,0.0,Eukaryota,5,1,1.33217904021,3.4,0.0,False
Q9U3B6,0.166666666667,0.25,0.0,0.5,0.0,0.08333333333330001,0.0,0.0,Eukaryota,12,0,1.1988493129100002,1.9696969697,0.307834101382,False
Q9U3B7,0.0,0.0,0.0,0.909090909091,0.0,0.0909090909091,0.0,0.0,Eukaryota,11,1,0.304636097349,1.13636363636,0.31797235023000003,False
Q9U3B9,0.0,0.0,0.0,0.583333333333,0.25,0.166666666667,0.0,0.0,Eukaryota,12,0,0.9596147939120001,2.30303030303,-0.158525345622,False
Q9U3C0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,7,0,-0.0,0.47619047619,,False
Q9U3C3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,8,4,-0.0,1.42424242424,0.252534562212,False
Q9U3C6,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,0.0,0.0,Eukaryota,9,0,0.636514168295,3.05555555556,-0.555555555556,False
Q9U3C8,0.0,0.0,0.0,0.923076923077,0.0,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.271189373042,1.30769230769,0.107142857143,False
Q9U3D0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,3,0,-0.0,0.0,,False
Q9U3D4,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,Eukaryota,9,4,0.529706199058,3.23076923077,2.59523809524,False
Q9U3D6,0.0,0.0,0.0,0.833333333333,0.0,0.166666666667,0.0,0.0,Eukaryota,6,1,0.45056120886600004,2.95238095238,5.43636363636,False
Q9U3E2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,10,1,-0.0,0.363636363636,0.277777777778,False
Q9U3E5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,1,0,-0.0,None,,False
Q9U3F4,0.0,0.0,0.0,0.272727272727,0.0909090909091,0.636363636364,0.0,0.0,Eumetazoa,11,1,0.859967281036,2.92424242424,-0.447004608295,False
Q9U3G6,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,Eukaryota,10,3,0.325082973391,0.846153846154,-0.130952380952,False
Q9U3H0,0.0,0.0,0.0,0.28571428571400004,0.14285714285700002,0.5714285714289999,0.0,0.0,Eumetazoa,7,0,0.955699891113,2.66666666667,-0.583333333333,False
Q9U3H4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,3,1,-0.0,1.0,0.0,False
Q9U3H8,0.0,0.0,0.0,0.909090909091,0.0909090909091,0.0,0.0,0.0,Eukaryota,11,0,0.304636097349,0.8,-0.17460317460299998,False
Q9U3H9,0.0,0.0,0.33333333333299997,0.33333333333299997,0.0,0.33333333333299997,0.0,0.0,Euk+Bac,6,1,1.09861228867,4.09523809524,2.2,False
Q9U3I0,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,0.0,Eukaryota,12,0,0.286835983056,0.969696969697,-0.23963133640599998,False
Q9U3I4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,7,1,-0.0,0.5,0.0,False
Q9U3I7,0.33333333333299997,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,Euk+Bac,9,4,0.636514168295,1.38461538462,-0.05952380952380001,False
Q9U3J2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,4,1,-0.0,0.6,0.166666666667,False
Q9U3J3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,7,0,-0.0,0.285714285714,0.111111111111,False
Q9U3J7,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,Eumetazoa,5,1,0.6730116670090001,2.13333333333,1.3214285714299998,False
Q9U3J8,0.0,0.0,0.666666666667,0.0,0.0,0.33333333333299997,0.0,0.0,Euk+Bac,3,1,0.636514168295,4.0,0.0,False
Q9U3K1,0.0,0.0,0.0,0.909090909091,0.0909090909091,0.0,0.0,0.0,Eukaryota,11,0,0.304636097349,0.690909090909,0.02,False
Q9U3K2,0.75,0.08333333333330001,0.08333333333330001,0.08333333333330001,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.836988216786,0.692307692308,0.047619047619,False
Q9U3K5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,1,1,-0.0,2.0,,False
Q9U3L0,0.0,0.0,0.0,0.636363636364,0.0,0.363636363636,0.0,0.0,Eukaryota,11,1,0.655481773901,3.13636363636,0.0746543778802,False
Q9U3L3,0.0,0.0,0.0,0.4,0.4,0.2,0.0,0.0,Opisthokonta,5,0,1.05492016799,2.8,2.41666666667,False
Q9U3L4,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,Ecdysozoa,2,0,0.6931471805600001,2.0,,False
Q9U3L7,0.33333333333299997,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.0,Eukaryota,6,1,0.636514168295,1.2380952381,-0.5666666666669999,False
Q9U3L8,0.0,0.0,0.0,0.888888888889,0.0,0.111111111111,0.0,0.0,Eukaryota,9,1,0.34883209584299996,2.24444444444,2.15476190476,False
Q9U3L9,0.0,0.0,0.0,0.833333333333,0.0,0.166666666667,0.0,0.0,Eukaryota,6,1,0.45056120886600004,2.0,,False
Q9U3M2,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,Eumetazoa,10,1,0.325082973391,0.909090909091,-0.251322751323,False
Q9U3M6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,1,0,-0.0,None,,False
Q9U3M7,0.222222222222,0.0,0.777777777778,0.0,0.0,0.0,0.0,0.0,Euk+Bac,9,0,0.529706199058,0.0,0.0,True
Q9U3N4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,3,2,-0.0,1.2,-0.33333333333299997,False
Q9U3N5,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,Eukaryota,10,0,0.500402423538,1.77777777778,2.38095238095,False
Q9U3P0,0.666666666667,0.0,0.166666666667,0.0,0.166666666667,0.0,0.0,0.0,Cellular_organisms,12,1,0.8675632284810001,1.92307692308,-0.0396825396825,False
Q9U3P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,1,1,-0.0,2.0,,False
Q9U3P2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,12,1,-0.0,0.282051282051,0.00793650793651,False
Q9U3P4,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,Cellular_organisms,4,1,1.3862943611200003,3.2,-1.16666666667,False
Q9U3P7,0.0,0.0,0.0,0.888888888889,0.0,0.111111111111,0.0,0.0,Eukaryota,9,4,0.34883209584299996,2.15384615385,0.904761904762,False
Q9U3P9,0.08333333333330001,0.25,0.0,0.5,0.0,0.166666666667,0.0,0.0,Eukaryota,12,1,1.1988493129100002,2.4358974359,-0.170634920635,False
Q9U3Q0,0.0,0.0,0.0,0.0,0.7272727272730001,0.272727272727,0.0,0.0,Opisthokonta,11,1,0.585952618304,0.651515151515,0.255299539171,False
Q9U3Q6,0.33333333333299997,0.0,0.0,0.166666666667,0.166666666667,0.33333333333299997,0.0,0.0,Cellular_organisms,6,1,1.32966134885,4.19047619048,2.86111111111,False
Q9U3S3,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,Eumetazoa,12,0,0.6931471805600001,2.18181818182,0.707834101382,False
Q9U3S6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,1,-0.0,3.0,,False
Q9U3S8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,10,1,-0.0,0.909090909091,0.05333333333330001,False
Q9U3S9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,6,0,-0.0,0.333333333333,0.0,False
Q9U3T4,0.0,0.0,0.4,0.4,0.0,0.2,0.0,0.0,Euk+Bac,5,0,1.05492016799,3.2,-1.5833333333300001,False
Q9U489,0.272727272727,0.0,0.181818181818,0.181818181818,0.0,0.363636363636,0.0,0.0,Eumetazoa,11,0,1.34211317891,4.0,-0.44,False
Q9U539,0.2,0.0,0.6,0.0,0.0,0.2,0.0,0.0,Euk+Bac,5,8,0.950270539233,4.35897435897,0.8730158730159999,False
Q9U5C1,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,0.0,0.0,Eumetazoa,3,3,0.636514168295,3.66666666667,-1.0,False
Q9U5C2,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,Eumetazoa,4,1,0.562335144619,4.2,-1.16666666667,False
Q9U6P6,0.416666666667,0.5,0.0,0.0,0.08333333333330001,0.0,0.0,0.0,Euk_Archaea,12,1,0.918427784993,1.28205128205,-0.198412698413,False
Q9U757,0.0,0.0,0.0,0.75,0.166666666667,0.08333333333330001,0.0,0.0,Eukaryota,12,0,0.7214636866930001,1.80303030303,-0.006451612903229999,False
Q9U7D5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,7,5,-0.0,1.36363636364,0.138248847926,False
Q9U7E0,0.0769230769231,0.0769230769231,0.0,0.23076923076900002,0.0769230769231,0.538461538462,0.0,0.0,Eumetazoa,13,0,1.26362567212,3.10256410256,1.3769841269799998,False
Q9U9K0,0.0,0.0,0.583333333333,0.0,0.166666666667,0.25,0.0,0.0,Euk+Bac,12,0,0.9596147939120001,3.77272727273,2.24792626728,False
Q9U9Y8,0.0,0.0,0.0,0.363636363636,0.0,0.545454545455,0.0,0.0909090909091,Eumetazoa,11,2,0.9164648855390001,2.69230769231,0.7182539682539999,False
Q9UA61,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,2,1,-0.0,2.0,-1.5,False
Q9UA62,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,8,2,-0.0,0.6,0.035714285714300006,False
Q9UA63,0.0,0.0,0.0,0.0,0.33333333333299997,0.5,0.0,0.166666666667,Eumetazoa,6,1,1.0114042647100001,1.52380952381,-0.444444444444,False
Q9UAQ3,0.0,0.0,0.0,0.363636363636,0.0,0.636363636364,0.0,0.0,Eumetazoa,11,1,0.655481773901,2.75757575758,-0.322222222222,False
Q9UAQ6,0.0,0.0,0.153846153846,0.769230769231,0.0,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.6870920273800001,1.74358974359,-0.166666666667,False
Q9UAQ7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,11,2,-0.0,0.153846153846,-0.0238095238095,False
Q9UAQ8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,5,3,-0.0,2.85714285714,1.4166666666699999,False
Q9UAQ9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,4,4,-0.0,3.42857142857,3.33333333333,False
Q9UAR0,0.33333333333299997,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,Euk+Bac,3,4,0.636514168295,3.90476190476,,False
Q9UAT1,0.555555555556,0.0,0.444444444444,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,9,2,0.6869615765970001,1.63636363636,-0.05952380952380001,True
Q9UAT2,0.28571428571400004,0.0,0.714285714286,0.0,0.0,0.0,0.0,0.0,Euk+Bac,7,0,0.598269588585,0.0,0.0,True
Q9UAT3,0.0,0.0,0.33333333333299997,0.111111111111,0.222222222222,0.33333333333299997,0.0,0.0,Euk+Bac,9,0,1.3107836781,4.11111111111,0.111111111111,False
Q9UAU3,0.0,0.0,0.0,0.875,0.0,0.125,0.0,0.0,Eukaryota,8,1,0.37677016125600005,1.11111111111,1.11111111111,False
Q9UAV3,0.0,0.0,0.0,0.909090909091,0.0909090909091,0.0,0.0,0.0,Eukaryota,11,1,0.304636097349,1.01515151515,0.81935483871,False
Q9UAV5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Euk+Bac,8,5,-0.0,1.02564102564,-0.0555555555556,True
Q9UAV8,0.833333333333,0.0,0.08333333333330001,0.0,0.08333333333330001,0.0,0.0,0.0,Cellular_organisms,12,0,0.56608573896,0.833333333333,-0.253456221198,True
Q9UAW2,0.4,0.0,0.4,0.1,0.0,0.1,0.0,0.0,Cellular_organisms,10,0,1.1935496041,2.06666666667,1.39285714286,True
Q9UAW8,0.181818181818,0.0,0.636363636364,0.0909090909091,0.0,0.0909090909091,0.0,0.0,Euk+Bac,11,2,1.0335620542100001,1.97435897436,0.107142857143,True
Q9UAW9,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,Cellular_organisms,4,0,1.3862943611200003,1.66666666667,-0.666666666667,False
Q9UAX0,0.181818181818,0.0909090909091,0.272727272727,0.272727272727,0.0909090909091,0.0909090909091,0.0,0.0,Euk+Bac,11,0,1.67262544615,2.76363636364,-0.39153439153399994,False
Q9UAX1,0.0,0.0,0.0,0.8181818181820001,0.0909090909091,0.0909090909091,0.0,0.0,Eukaryota,11,2,0.60016607316,2.0,0.722222222222,False
Q9UAX2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,6,0,-0.0,0.0,0.0,False
Q9UAX9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,1,1,-0.0,0.0,,False
Q9UAY0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,4,0,-0.0,1.0,0.0,False
Q9UAY4,0.0,0.0909090909091,0.0,0.7272727272730001,0.0909090909091,0.0909090909091,0.0,0.0,Eukaryota,11,1,0.885574151577,2.04545454545,0.572350230415,False
Q9UAY8,0.5,0.0,0.375,0.0,0.125,0.0,0.0,0.0,Cellular_organisms,8,0,0.9743147528689999,1.25,-0.714285714286,False
Q9UAY9,0.0,0.636363636364,0.0,0.363636363636,0.0,0.0,0.0,0.0,Euk_Archaea,11,2,0.655481773901,0.512820512821,0.230158730159,False
Q9UAZ0,0.0,0.0,0.0,0.714285714286,0.28571428571400004,0.0,0.0,0.0,Eukaryota,7,0,0.598269588585,1.42857142857,0.75,False
Q9UAZ3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,3,1,-0.0,2.5,0.0,False
Q9UAZ6,0.0,0.0,0.0,0.08333333333330001,0.33333333333299997,0.5,0.0,0.08333333333330001,Eumetazoa,12,1,1.1269287948,2.48717948718,0.388888888889,False
Q9UAZ9,0.0,0.0,0.0,0.714285714286,0.14285714285700002,0.14285714285700002,0.0,0.0,Eukaryota,7,4,0.7963116401739999,2.50909090909,0.2,False
Q9UB00,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,Euk+Bac,10,0,0.325082973391,0.4,-0.214285714286,True
Q9UB28,0.0,0.0,0.0,0.2,0.0,0.7,0.0,0.1,Eumetazoa,10,0,0.8018185525429999,2.64444444444,0.44,False
Q9XTB2,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,0.0,0.0,Eumetazoa,3,1,0.636514168295,3.83333333333,-0.33333333333299997,False
Q9XTB5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,7,1,-0.0,0.571428571429,-0.08205128205130001,False
Q9XTC6,0.0,0.0,0.0,0.444444444444,0.0,0.555555555556,0.0,0.0,Eumetazoa,9,1,0.6869615765970001,3.62222222222,0.452380952381,False
Q9XTD6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,7,0,-0.0,0.47619047619,0.444444444444,False
Q9XTF3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,10,2,-0.0,1.24242424242,0.761290322581,False
Q9XTG1,0.0,0.0,0.3,0.3,0.0,0.4,0.0,0.0,Eumetazoa,10,2,1.08889997535,3.9696969697,3.10599078341,False
Q9XTG7,0.0,0.0,0.14285714285700002,0.714285714286,0.14285714285700002,0.0,0.0,0.0,Eukaryota,7,4,0.7963116401739999,3.12727272727,2.9417989418,False
Q9XTI0,0.615384615385,0.0,0.307692307692,0.0769230769231,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.8587409130060001,0.307692307692,-0.047619047619,False
Q9XTJ4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,2,1,-0.0,0.666666666667,,False
Q9XTQ5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,1,1,-0.0,3.0,,False
Q9XTQ6,0.0,0.0,0.0,0.0,0.0769230769231,0.923076923077,0.0,0.0,Eumetazoa,13,0,0.271189373042,0.692307692308,0.20238095238099998,False
Q9XTQ7,0.0,0.0,0.0,0.846153846154,0.0769230769231,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.5359610497089999,0.871794871795,0.277777777778,False
Q9XTQ8,0.46153846153800004,0.0,0.38461538461499994,0.153846153846,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,1.0123308390999999,0.846153846154,-0.130952380952,True
Q9XTR0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,4,1,-0.0,2.8,-1.16666666667,False
Q9XTR1,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,Eumetazoa,10,2,0.6730116670090001,2.77272727273,-0.36774193548399997,False
Q9XTR7,0.0,0.0,0.28571428571400004,0.714285714286,0.0,0.0,0.0,0.0,Eukaryota,7,0,0.598269588585,1.80952380952,-0.666666666667,False
Q9XTR8,0.0,0.0,0.375,0.625,0.0,0.0,0.0,0.0,Eukaryota,8,0,0.661563238158,1.89285714286,-0.395833333333,False
Q9XTS1,0.0,0.0,0.0,0.666666666667,0.166666666667,0.166666666667,0.0,0.0,Eukaryota,6,0,0.8675632284810001,2.73333333333,3.4,False
Q9XTS4,0.0,0.0,0.636363636364,0.272727272727,0.0909090909091,0.0,0.0,0.0,Euk+Bac,11,0,0.859967281036,1.70909090909,-0.42592592592600004,False
Q9XTS5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,3,2,-0.0,2.6,-1.0,False
Q9XTS9,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,Eukaryota,8,0,1.0397207708399998,2.85714285714,0.738461538462,False
