,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Eumetazoa,Vertebrata,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
Q6V0P2,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Eumetazoa,2,1,0.6931471805600001,2.66666666667,,False
Q6V0P3,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Eumetazoa,3,1,0.636514168295,6.5,-4.33333333333,False
Q6V0P4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,1,1,-0.0,6.0,,False
Q6V0P5,0.0,0.0,0.0,0.0,0.0,0.714285714286,0.28571428571400004,Eumetazoa,7,0,0.598269588585,2.19047619048,-0.0555555555556,False
Q6V1L3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,1,2,-0.0,7.33333333333,-5.5,False
Q6V9V7,0.0,0.0,0.6,0.2,0.2,0.0,0.0,Euk+Bac,5,8,0.950270539233,3.79487179487,1.8888888888900002,False
Q6VN51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.307692307692,-0.047619047619,False
Q6VYA3,0.0,0.0,0.0,0.0,0.0,0.833333333333,0.166666666667,Eumetazoa,12,1,0.45056120886600004,1.53846153846,1.0,False
Q6W4W6,0.0,0.0,0.0,0.0,0.0,0.625,0.375,Eumetazoa,8,2,0.661563238158,4.42222222222,2.66666666667,False
Q6W8X3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,9,2,-0.0,2.61818181818,-0.48,False
Q6WEB3,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Eumetazoa,8,1,0.6931471805600001,1.55555555556,-0.33333333333299997,False
Q6WJ01,0.0,0.0,0.0,0.23076923076900002,0.0,0.46153846153800004,0.307692307692,Eumetazoa,13,0,1.0579054247,3.07692307692,2.05158730159,False
Q6WJ02,0.0,0.0,0.0,0.0,0.0,0.14285714285700002,0.8571428571430001,Vertebrata,7,1,0.410116318288,3.14285714286,0.833333333333,False
Q6WNG8,0.0,0.0,0.0,0.2,0.0,0.6,0.2,Eumetazoa,10,1,0.950270539233,3.38181818182,2.24,False
Q6X0K9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,11,0,-0.0,0.872727272727,0.28,False
Q6X0L0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,11,0,-0.0,1.09090909091,-0.05333333333330001,False
Q6X3Y9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,7,2,-0.0,0.777777777778,0.363636363636,False
Q6X3Z1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,5,2,-0.0,0.952380952381,1.0,False
Q6X7S8,0.0,0.0,0.0,0.181818181818,0.272727272727,0.363636363636,0.181818181818,Eumetazoa,11,0,1.34211317891,3.34545454545,0.19333333333299998,False
Q6XBN6,0.0,0.0,0.0,0.0,0.0769230769231,0.38461538461499994,0.538461538462,Vertebrata,13,0,0.898137003188,2.23076923077,0.8928571428569999,False
Q6XCE1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,11,0,-0.0,0.0,0.0,False
Q6XD56,0.0,0.0,0.0,0.1,0.0,0.8,0.1,Eumetazoa,10,1,0.6390318596500001,2.32727272727,0.7466666666670001,False
Q6XFR1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,11,1,-0.0,0.0,0.0,False
Q6XK22,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.833333333333,Vertebrata,12,1,0.45056120886600004,0.74358974359,-0.0634920634921,False
Q6XL41,0.181818181818,0.0,0.181818181818,0.45454545454499995,0.0,0.0,0.181818181818,Eukaryota,11,2,1.28825230502,3.92307692308,0.9404761904760001,False
Q6XLP9,0.0,0.0,0.0,0.111111111111,0.0,0.888888888889,0.0,Eumetazoa,9,0,0.34883209584299996,0.888888888889,-0.519480519481,False
Q6XLQ0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,6,1,-0.0,0.761904761905,1.4090909090900001,False
Q6XQM9,0.33333333333299997,0.0,0.555555555556,0.111111111111,0.0,0.0,0.0,Euk+Bac,9,0,0.9368883075390001,0.444444444444,0.125,True
Q6XUX0,0.0,0.0,0.0,0.166666666667,0.0,0.833333333333,0.0,Eumetazoa,12,1,0.45056120886600004,2.12820512821,-0.22619047619000002,False
Q6XVN9,0.0,0.0,0.0,0.0,0.0,0.555555555556,0.444444444444,Eumetazoa,9,4,0.6869615765970001,1.02564102564,0.8730158730159999,False
Q6XXM1,0.0,0.0,0.0,0.307692307692,0.0769230769231,0.0769230769231,0.538461538462,Vertebrata,13,0,1.09059947378,5.02564102564,-0.468253968254,False
Q6Y0L7,0.0,0.0,0.0,0.23076923076900002,0.0,0.769230769231,0.0,Eumetazoa,13,0,0.5402041423889999,2.38461538462,0.714285714286,False
Q6Y2V6,0.0,0.0,0.0,0.0,0.0,0.75,0.25,Eumetazoa,4,1,0.562335144619,2.2,-1.16666666667,False
Q6Y2W4,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Eumetazoa,6,1,0.6931471805600001,2.7619047619,0.166666666667,False
Q6YDP0,0.0,0.0,0.0,0.0,0.0,0.272727272727,0.7272727272730001,Vertebrata,11,0,0.585952618304,0.872727272727,-0.013333333333299998,False
Q6YEX8,0.0,0.0,0.0,0.0909090909091,0.0,0.272727272727,0.636363636364,Vertebrata,11,1,0.859967281036,4.31818181818,-0.251612903226,False
Q6YI48,0.0,0.0,0.0,0.0909090909091,0.0909090909091,0.45454545454499995,0.363636363636,Eumetazoa,11,1,1.16222554492,3.56060606061,1.7,False
Q6YJI4,0.0,0.0,0.0,0.833333333333,0.0,0.0,0.166666666667,Eukaryota,6,0,0.45056120886600004,3.4,7.8,False
Q6YJI5,0.153846153846,0.23076923076900002,0.0,0.46153846153800004,0.0,0.0769230769231,0.0769230769231,Eukaryota,13,0,1.37781950804,3.48717948718,0.904761904762,False
Q6ZX98,0.0,0.0,0.0,0.444444444444,0.0,0.111111111111,0.444444444444,Vertebrata,9,4,0.9649629230069999,3.84615384615,3.4285714285699997,False
Q6ZXC3,0.0,0.0,0.0,0.0,0.0,0.416666666667,0.583333333333,Vertebrata,12,1,0.6791932659919999,1.02564102564,0.150793650794,False
Q6ZXC6,0.0,0.0,0.0,0.375,0.0,0.125,0.5,Vertebrata,8,5,0.9743147528689999,4.23076923077,3.6785714285699997,False
Q6ZXD0,0.0,0.0,0.0,0.428571428571,0.0,0.28571428571400004,0.28571428571400004,Eukaryota,7,3,1.0789922078799998,3.51111111111,1.04761904762,False
Q6ZXD1,0.0,0.0,0.0,0.5,0.0,0.2,0.3,Eukaryota,10,3,1.02965301406,4.15384615385,1.36904761905,False
Q6ZXI4,0.0,0.0,0.0,0.14285714285700002,0.0,0.5714285714289999,0.28571428571400004,Eumetazoa,7,0,0.955699891113,2.85714285714,-0.25,False
Q6ZXJ5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,3,1,-0.0,2.0,1.33333333333,False
Q6ZXY4,0.0,0.0,0.0,0.08333333333330001,0.0,0.5,0.416666666667,Eumetazoa,12,1,0.918427784993,3.20512820513,1.72222222222,False
Q6ZYP0,0.0,0.0,0.0,0.28571428571400004,0.0,0.28571428571400004,0.428571428571,Vertebrata,7,6,1.0789922078799998,3.12820512821,1.16666666667,False
Q6ZYP3,0.0,0.0,0.0,0.0,0.2,0.2,0.6,Vertebrata,5,1,0.950270539233,4.93333333333,-0.2,False
Q6ZYP4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,2,1,-0.0,4.66666666667,,False
Q6ZYP5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,1,0,-0.0,None,,False
Q6ZYP6,0.0,0.0,0.0,0.0,0.166666666667,0.166666666667,0.666666666667,Vertebrata,6,1,0.8675632284810001,4.47619047619,0.42727272727300003,False
Q701R0,0.0,0.0,0.0,0.666666666667,0.0,0.166666666667,0.166666666667,Eukaryota,6,4,0.8675632284810001,3.48888888889,0.511904761905,False
Q702H3,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Vertebrata,3,10,0.636514168295,2.23076923077,1.15079365079,False
Q702H4,0.666666666667,0.0,0.33333333333299997,0.0,0.0,0.0,0.0,Cellular_organisms,3,7,0.636514168295,5.86666666667,-0.46428571428599996,False
Q702H5,0.0,0.0,0.0,0.0,0.0,0.75,0.25,Eumetazoa,4,9,0.562335144619,2.53846153846,0.8968253968250001,False
Q702H6,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Vertebrata,3,9,0.636514168295,3.07575757576,1.42222222222,False
Q702H7,0.0,0.0,0.0,0.0,0.25,0.5,0.25,Eumetazoa,4,7,1.0397207708399998,3.85454545455,0.223544973545,False
Q703P0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,13,0,-0.0,0.0,0.0,False
Q704X2,0.0,0.0,0.0,0.375,0.0,0.25,0.375,Vertebrata,8,5,1.08219553004,3.74358974359,1.7420634920599998,False
Q705C2,0.0,0.0,0.0,0.0909090909091,0.272727272727,0.545454545455,0.0909090909091,Eumetazoa,11,1,1.12095039267,2.63636363636,1.53333333333,False
Q708D2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,4,1,-0.0,0.0,0.0,False
Q70D52,0.0,0.0,0.0,0.1,0.0,0.1,0.8,Vertebrata,10,1,0.6390318596500001,3.34545454545,1.80666666667,False
Q70E31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,1,2,-0.0,0.666666666667,1.0,False
Q70ET0,0.0,0.0,0.0,0.0,0.0,0.923076923077,0.0769230769231,Eumetazoa,13,0,0.271189373042,1.12820512821,0.134920634921,False
Q70GM8,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.909090909091,Vertebrata,11,2,0.304636097349,1.53846153846,0.380952380952,False
Q70IK3,0.0,0.0,0.0,0.0,0.0,0.545454545455,0.45454545454499995,Eumetazoa,11,0,0.689009238477,2.14545454545,1.22,False
Q70UN6,0.0,0.0,0.0,0.0,0.125,0.625,0.25,Eumetazoa,8,0,0.900256051269,2.03571428571,0.20833333333299997,False
Q70XC4,0.0,0.0,0.0,0.0,0.14285714285700002,0.714285714286,0.14285714285700002,Eumetazoa,7,0,0.7963116401739999,1.42857142857,0.166666666667,False
Q70YQ8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,7,0,-0.0,0.857142857143,0.272727272727,False
Q710A0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,11,0,-0.0,0.872727272727,-0.16,False
Q711Q8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,3,5,-0.0,2.75,0.825641025641,False
Q71BV1,0.0,0.0,0.714285714286,0.0,0.14285714285700002,0.0,0.14285714285700002,Euk+Bac,7,0,0.7963116401739999,4.28571428571,3.22222222222,False
Q71H64,0.0,0.0,0.0,0.3,0.1,0.6,0.0,Eumetazoa,10,1,0.897945724857,2.65454545455,0.32,False
Q71LH8,0.0,0.0,0.0,0.0,0.0,0.916666666667,0.08333333333330001,Eumetazoa,12,1,0.286835983056,1.84615384615,0.126984126984,False
Q71M47,0.0,0.0,0.0,0.2,0.0,0.1,0.7,Vertebrata,10,1,0.8018185525429999,3.41818181818,-0.626666666667,False
Q71R46,0.0,0.0,0.0,0.25,0.0,0.5,0.25,Eumetazoa,4,1,1.0397207708399998,4.0,-0.416666666667,False
Q71R50,0.545454545455,0.0,0.45454545454499995,0.0,0.0,0.0,0.0,Cellular_organisms,11,2,0.689009238477,1.61538461538,0.00793650793651,True
Q71SF8,0.181818181818,0.0909090909091,0.272727272727,0.0,0.181818181818,0.0,0.272727272727,Euk+Bac,11,0,1.5465986860499998,5.34545454545,3.71333333333,False
Q71SG0,0.181818181818,0.0909090909091,0.181818181818,0.0,0.0,0.0,0.545454545455,Vertebrata,11,0,1.16851840574,6.69090909091,11.24,False
Q71SG2,0.181818181818,0.0909090909091,0.363636363636,0.0,0.0,0.181818181818,0.181818181818,Euk+Bac,11,2,1.5157079520899999,5.53846153846,8.63492063492,False
Q71SG4,0.181818181818,0.0909090909091,0.363636363636,0.0,0.0,0.0909090909091,0.272727272727,Euk+Bac,11,2,1.46813993902,5.87179487179,4.146825396830001,False
Q71SP8,0.0,0.0,0.0,0.14285714285700002,0.0,0.714285714286,0.14285714285700002,Eumetazoa,7,2,0.7963116401739999,3.77777777778,1.55555555556,False
Q71SY6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,13,0,-0.0,0.282051282051,0.00793650793651,False
Q71SY8,0.0,0.0,0.0,0.0,0.0,0.307692307692,0.692307692308,Vertebrata,13,0,0.61724176973,0.923076923077,-0.0396825396825,False
Q71T09,0.0,0.0,0.0,0.0,0.0,0.7272727272730001,0.272727272727,Eumetazoa,11,2,0.585952618304,1.89743589744,0.170634920635,False
Q71T10,0.0,0.0,0.0,0.0,0.0,0.5714285714289999,0.428571428571,Eumetazoa,7,6,0.6829081047,1.71794871795,1.12698412698,False
Q75P25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,3,2,-0.0,7.8,-3.25,False
Q75QI0,0.0,0.0,0.0,0.666666666667,0.08333333333330001,0.25,0.0,Eukaryota,12,1,0.8239592165009999,1.69230769231,-0.15873015873,False
Q75R65,0.0,0.0,0.0,0.0,0.0,0.6,0.4,Eumetazoa,10,1,0.6730116670090001,2.61818181818,1.86666666667,False
Q75UT8,0.0,0.0769230769231,0.0769230769231,0.38461538461499994,0.0769230769231,0.0,0.38461538461499994,Vertebrata,13,0,1.32692019405,5.69230769231,7.373015873019999,False
Q75W80,0.0,0.0,0.0,0.5,0.0,0.5,0.0,Eumetazoa,2,1,0.6931471805600001,4.0,-3.0,False
Q75W81,0.0,0.0,0.0,0.5,0.0,0.5,0.0,Eumetazoa,2,1,0.6931471805600001,3.33333333333,-2.5,False
Q766V2,0.0,0.0,0.0,0.0,0.0,0.636363636364,0.363636363636,Eumetazoa,11,0,0.655481773901,2.10909090909,-0.222222222222,False
Q76CF0,0.14285714285700002,0.428571428571,0.0,0.0,0.14285714285700002,0.28571428571400004,0.0,Euk_Archaea,7,1,1.2770342594700002,4.10714285714,2.4974358974400004,False
Q76EY6,0.0,0.0,0.0,0.111111111111,0.0,0.33333333333299997,0.555555555556,Vertebrata,9,1,0.9368883075390001,3.91111111111,2.86904761905,False
Q76EY7,0.0,0.0,0.0,0.0,0.0,0.8,0.2,Eumetazoa,10,3,0.500402423538,1.84615384615,-0.0277777777778,False
Q76F78,0.0,0.0,0.0,0.8,0.0,0.2,0.0,Eukaryota,10,1,0.500402423538,1.92727272727,-0.06,False
Q76F79,0.0,0.0,0.0,0.846153846154,0.0,0.0,0.153846153846,Eukaryota,13,0,0.42932302193099997,2.71794871795,1.23015873016,False
Q76FQ4,0.272727272727,0.0,0.0909090909091,0.636363636364,0.0,0.0,0.0,Eukaryota,11,1,0.859967281036,1.06060606061,-0.133333333333,False
Q76I89,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.307692307692,-0.047619047619,False
Q76I90,0.0,0.111111111111,0.0,0.888888888889,0.0,0.0,0.0,Eukaryota,9,4,0.34883209584299996,2.23076923077,-0.293650793651,False
Q76KB1,0.0,0.0,0.0,0.0,0.583333333333,0.416666666667,0.0,Opisthokonta,12,1,0.6791932659919999,1.4358974359,0.0873015873016,False
Q76KB2,0.0,0.0,0.0,0.23076923076900002,0.0,0.615384615385,0.153846153846,Eumetazoa,13,0,0.925129083572,2.76923076923,1.0158730158700002,False
Q76KT5,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,Eumetazoa,3,4,0.636514168295,3.71428571429,1.69090909091,False
Q76LT9,0.0,0.0,0.0,0.769230769231,0.0,0.23076923076900002,0.0,Eukaryota,13,0,0.5402041423889999,1.69230769231,-0.261904761905,False
Q76LW2,0.0,0.0,0.0,0.23076923076900002,0.0,0.538461538462,0.23076923076900002,Eumetazoa,13,0,1.01009975935,3.28205128205,2.43253968254,False
Q76MF7,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.909090909091,Vertebrata,11,2,0.304636097349,2.10256410256,-0.325396825397,False
Q76MS9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,10,0,-0.0,0.4,0.0,False
Q788U7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,10,1,-0.0,1.09090909091,0.24,False
Q788W1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,5,1,-0.0,4.33333333333,-2.3214285714300003,False
Q789A4,0.0,0.0,0.0,0.444444444444,0.111111111111,0.222222222222,0.222222222222,Eukaryota,9,1,1.27302833659,4.64444444444,2.36904761905,False
Q789A6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,1,1,-0.0,4.0,,False
Q789F3,0.0,0.0,0.0,0.0,0.08333333333330001,0.833333333333,0.08333333333330001,Eumetazoa,12,1,0.56608573896,1.87179487179,0.535714285714,False
Q7LZ60,0.0,0.0,0.0,0.166666666667,0.166666666667,0.666666666667,0.0,Eumetazoa,6,3,0.8675632284810001,3.16666666667,-0.15,False
Q7LZ62,0.0,0.0,0.0,0.0,0.0909090909091,0.181818181818,0.7272727272730001,Vertebrata,11,2,0.7595473914749999,2.0,0.361111111111,False
Q7LZ64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,1,0,-0.0,None,,False
Q7LZ70,0.0,0.0,0.375,0.0,0.0,0.25,0.375,Euk+Bac,8,5,1.08219553004,5.38461538462,3.3968253968299997,False
Q7LZ73,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,9,0,-0.0,0.777777777778,0.275,False
Q7LZ74,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,3,8,-0.0,2.76363636364,-0.0277777777778,False
Q7LZ78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,2,2,-0.0,4.5,,False
Q7LZA0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,Vertebrata,5,1,0.6730116670090001,4.53333333333,-0.8,False
Q7LZD1,0.0,0.0,0.0,0.0,0.0,0.363636363636,0.636363636364,Vertebrata,11,1,0.655481773901,1.87878787879,1.10967741935,False
Q7LZF3,0.0,0.0,0.0,0.272727272727,0.181818181818,0.272727272727,0.272727272727,Eumetazoa,11,0,1.3730039128799998,4.69090909091,2.66,False
Q7LZG0,0.0,0.0,0.125,0.625,0.0,0.0,0.25,Eukaryota,8,0,0.900256051269,4.17857142857,3.77948717949,False
Q7LZG7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,1,1,-0.0,13.0,,False
Q7LZH9,0.25,0.0,0.75,0.0,0.0,0.0,0.0,Euk+Bac,4,2,0.562335144619,2.73333333333,5.8,False
Q7LZR2,0.0,0.0,0.0,0.08333333333330001,0.08333333333330001,0.25,0.583333333333,Vertebrata,12,1,1.07513932401,4.48717948718,0.595238095238,False
Q7LZS6,0.0,0.0,0.0,0.5,0.25,0.0,0.25,Eukaryota,4,1,1.0397207708399998,5.2,,False
Q7SX63,0.33333333333299997,0.0,0.33333333333299997,0.166666666667,0.0,0.0,0.166666666667,Cellular_organisms,6,7,1.32966134885,5.12820512821,3.28174603175,False
Q7SX83,0.0,0.0,0.0,0.0,0.111111111111,0.777777777778,0.111111111111,Eumetazoa,9,1,0.6837389058490001,1.91111111111,0.52380952381,False
Q7SYH9,0.0,0.0,0.0,0.1,0.3,0.2,0.4,Vertebrata,10,1,1.2798542258299999,3.81818181818,-0.113333333333,False
Q7SYI3,0.0,0.0,0.0,0.545454545455,0.0,0.181818181818,0.272727272727,Eukaryota,11,1,0.994923632572,4.45454545455,3.15555555556,False
Q7SZC3,0.0,0.0,0.0,0.0,0.0,0.555555555556,0.444444444444,Eumetazoa,9,4,0.6869615765970001,4.87179487179,-0.392857142857,False
Q7SZC6,0.0,0.0,0.0,0.222222222222,0.0,0.33333333333299997,0.444444444444,Vertebrata,9,1,1.06085694716,4.22222222222,4.88095238095,False
Q7SZH6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,13,0,-0.0,0.0,0.0,False
Q7SZI5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,12,1,-0.0,1.53846153846,-0.031746031746,False
Q7T048,0.0,0.0,0.0,0.272727272727,0.363636363636,0.272727272727,0.0909090909091,Opisthokonta,11,0,1.29454516584,2.87272727273,-0.453333333333,False
Q7T066,0.08333333333330001,0.0,0.33333333333299997,0.416666666667,0.08333333333330001,0.08333333333330001,0.0,Eukaryota,12,1,1.3522093992299997,3.12820512821,0.34126984127,False
Q7T071,0.0,0.0,0.0,0.0,0.0,0.8,0.2,Eumetazoa,10,1,0.500402423538,2.87272727273,1.74666666667,False
Q7T0B1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,7,1,-0.0,2.25,-0.145833333333,False
Q7T0L0,0.0,0.0,0.0,0.5714285714289999,0.0,0.0,0.428571428571,Eukaryota,7,0,0.6829081047,6.28571428571,9.833333333330001,False
Q7T0L4,0.0,0.0,0.0,0.0,0.307692307692,0.46153846153800004,0.23076923076900002,Eumetazoa,13,0,1.0579054247,2.92307692308,0.0634920634921,False
Q7T180,0.0,0.0,0.0,0.75,0.0,0.0,0.25,Eukaryota,12,1,0.562335144619,3.46153846154,0.392857142857,False
Q7T195,0.272727272727,0.0,0.0909090909091,0.0,0.0,0.45454545454499995,0.181818181818,Eumetazoa,11,0,1.2406842919499999,5.05454545455,1.2733333333299999,False
Q7T197,0.444444444444,0.0,0.111111111111,0.111111111111,0.0,0.222222222222,0.111111111111,Cellular_organisms,9,1,1.42706104338,5.2,0.25,False
Q7T199,0.25,0.0,0.0,0.0,0.0,0.375,0.375,Eumetazoa,8,5,1.08219553004,5.10256410256,3.2857142857099997,False
Q7T1A0,0.3,0.1,0.0,0.0,0.0,0.4,0.2,Eumetazoa,10,3,1.2798542258299999,5.12820512821,0.599206349206,False
Q7T1C4,0.0,0.0,0.0,0.28571428571400004,0.0,0.428571428571,0.28571428571400004,Eumetazoa,7,6,1.0789922078799998,3.76923076923,1.11904761905,False
Q7T1E1,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.33333333333299997,Eukaryota,9,4,0.636514168295,4.82051282051,4.46428571429,False
Q7T1E2,0.0,0.0,0.0,0.7272727272730001,0.0,0.272727272727,0.0,Eukaryota,11,2,0.585952618304,1.92307692308,0.68253968254,False
Q7T1F1,0.0,0.0,0.0,0.4,0.0,0.6,0.0,Eumetazoa,5,3,0.6730116670090001,3.0,0.583333333333,False
Q7T1F2,0.0,0.0,0.0,0.0,0.0,0.8,0.2,Eumetazoa,10,3,0.500402423538,2.15384615385,0.6984126984129999,False
Q7T1F5,0.0909090909091,0.0909090909091,0.0909090909091,0.363636363636,0.0909090909091,0.0909090909091,0.181818181818,Eukaryota,11,2,1.76776147229,4.66666666667,3.1984126984099994,False
Q7T1N6,0.0,0.0,0.0,0.846153846154,0.0,0.153846153846,0.0,Eukaryota,13,0,0.42932302193099997,1.12820512821,-0.17460317460299998,False
Q7T1P8,0.0,0.0,0.0,0.0,0.0,0.8571428571430001,0.14285714285700002,Eumetazoa,7,6,0.410116318288,2.64102564103,1.8095238095200001,False
Q7T2H2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,7,6,-0.0,0.923076923077,0.68253968254,False
Q7T2L7,0.0,0.0,0.0,0.0,0.0,0.375,0.625,Vertebrata,8,2,0.661563238158,1.57777777778,-0.190476190476,False
Q7T2L9,0.0,0.0,0.0,0.8,0.0,0.2,0.0,Eukaryota,5,2,0.500402423538,2.28571428571,2.7,False
Q7T2S6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,11,0,-0.0,0.0,0.0,False
Q7T2T1,0.0,0.0,0.0,0.45454545454499995,0.0,0.363636363636,0.181818181818,Eukaryota,11,0,1.03619878482,4.0,2.2,False
Q7T2V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,12,0,-0.0,0.0,0.0,False
Q7T2X3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,4,1,-0.0,1.6,-1.0,False
Q7T2Z5,0.0,0.0,0.0,0.0,0.0,0.7272727272730001,0.272727272727,Eumetazoa,11,2,0.585952618304,1.82051282051,1.1626984127,False
Q7T2Z6,0.0,0.0,0.0,0.0,0.0,0.545454545455,0.45454545454499995,Eumetazoa,11,0,0.689009238477,2.18181818182,2.24,False
Q7T3L4,0.0,0.0,0.0,0.0,0.0,0.375,0.625,Vertebrata,8,3,0.661563238158,1.96363636364,1.18,False
Q7T3M8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,5,1,-0.0,1.8,-0.107142857143,False
Q7T3T4,0.0,0.0,0.0,0.538461538462,0.0,0.38461538461499994,0.0769230769231,Eukaryota,13,0,0.898137003188,3.92307692308,0.992063492063,False
Q7T3X8,0.0,0.0,0.0,0.1,0.0,0.0,0.9,Vertebrata,10,1,0.325082973391,2.8,1.32,False
Q7T3Y2,0.0,0.0,0.0,0.0,0.0,0.9,0.1,Eumetazoa,10,1,0.325082973391,2.61818181818,1.20666666667,False
Q7ZT11,0.0,0.0,0.166666666667,0.33333333333299997,0.0,0.166666666667,0.33333333333299997,Vertebrata,6,7,1.32966134885,4.94871794872,0.00793650793651,False
Q7ZT14,0.0,0.0,0.0,0.0,0.0,0.8,0.2,Eumetazoa,10,1,0.500402423538,1.85454545455,0.393333333333,False
Q7ZT63,0.166666666667,0.33333333333299997,0.0,0.5,0.0,0.0,0.0,Eukaryota,12,1,1.0114042647100001,0.923076923077,0.011904761904799999,False
Q7ZTG5,0.0,0.0,0.0,0.363636363636,0.0,0.0,0.636363636364,Vertebrata,11,1,0.655481773901,5.69696969697,1.4,False
Q7ZTS9,0.0909090909091,0.0,0.7272727272730001,0.0909090909091,0.0,0.0909090909091,0.0,Euk+Bac,11,0,0.885574151577,1.89090909091,-0.34666666666699997,True
Q7ZUA6,0.0,0.0,0.0,0.3,0.0,0.5,0.2,Eumetazoa,10,1,1.02965301406,2.94545454545,0.41333333333300004,False
Q7ZZB3,0.0,0.0,0.0,0.33333333333299997,0.222222222222,0.222222222222,0.222222222222,Eukaryota,9,1,1.36892236074,4.15555555556,1.0952380952399998,False
Q7ZZL8,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Eumetazoa,9,0,0.636514168295,2.0,0.666666666667,False
Q7ZZR3,0.0,0.0,0.0,0.0,0.0,0.444444444444,0.555555555556,Vertebrata,9,4,0.6869615765970001,1.02564102564,0.8730158730159999,False
Q7ZZR8,0.0,0.0,0.0,0.428571428571,0.5714285714289999,0.0,0.0,Opisthokonta,7,2,0.6829081047,0.888888888889,0.8125,False
Q7ZZS5,0.0,0.0,0.0,0.583333333333,0.0,0.08333333333330001,0.33333333333299997,Eukaryota,12,1,0.887694275799,4.46153846154,1.16666666667,False
Q7ZZY0,0.0,0.0,0.8571428571430001,0.0,0.14285714285700002,0.0,0.0,Euk+Bac,7,3,0.410116318288,3.66666666667,5.71428571429,True
Q7ZZY5,0.0,0.0,0.0,0.0,0.0,0.8,0.2,Eumetazoa,5,5,0.500402423538,2.2,-0.36,False
Q7ZZZ2,0.0,0.0,0.0,0.0,0.1,0.7,0.2,Eumetazoa,10,3,0.8018185525429999,1.69230769231,0.821428571429,False
