,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
A9VCD0,0.923076923077,0.0,0.0769230769231,0.0,0.0,Cellular_organisms,13,0,0.271189373042,0.0,0.0,True
A9VCD2,0.0,0.0,0.2,0.6,0.2,Eukaryota,5,0,0.950270539233,2.4,-1.0,False
A9VCD3,0.0,0.0,0.0,0.0,1.0,Opisthokonta,2,1,-0.0,4.0,6.0,False
A9VCD7,0.0,0.0,0.375,0.5,0.125,Eukaryota,8,0,0.9743147528689999,2.35714285714,-0.625,False
A9VCD8,0.0,0.0,0.0,1.0,0.0,Eukaryota,11,0,-0.0,0.0,0.0,False
A9VCE2,0.0,0.0,0.0,0.0,1.0,Opisthokonta,2,1,-0.0,4.0,-1.5,False
A9VCE4,0.375,0.125,0.125,0.125,0.25,Cellular_organisms,8,0,1.49417513829,2.64285714286,4.125,False
A9VCE7,0.0,0.0,0.0,1.0,0.0,Eukaryota,1,1,-0.0,2.0,,False
A9VCE9,0.545454545455,0.0909090909091,0.181818181818,0.181818181818,0.0,Cellular_organisms,11,1,1.16851840574,0.712121212121,0.00460829493088,False
A9VCF0,0.0,0.0,0.0,1.0,0.0,Eukaryota,12,1,-0.0,0.153846153846,0.0277777777778,False
A9VCF3,0.0,0.0,0.0,0.0,1.0,Opisthokonta,2,1,-0.0,4.0,-1.5,False
A9VCF4,0.0909090909091,0.0,0.0,0.8181818181820001,0.0909090909091,Eukaryota,11,1,0.60016607316,1.34848484848,0.0888888888889,False
A9VCF5,0.0,0.0,0.0,0.916666666667,0.08333333333330001,Eukaryota,12,1,0.286835983056,0.74358974359,0.19444444444400003,False
A9VCF6,0.0,0.25,0.0,0.5,0.25,Eukaryota,4,0,1.0397207708399998,2.5,0.0,False
A9VCF7,0.0,0.0,0.166666666667,0.583333333333,0.25,Eukaryota,12,0,0.9596147939120001,2.0303030303,-0.18888888888900002,False
A9VCF8,0.0,0.0,0.5,0.166666666667,0.33333333333299997,Euk+Bac,6,0,1.0114042647100001,3.2,0.33333333333299997,False
A9VCF9,0.545454545455,0.0,0.272727272727,0.0909090909091,0.0909090909091,Cellular_organisms,11,0,1.12095039267,1.2,-0.261904761905,False
A9VCG0,0.0,0.0,0.0,0.28571428571400004,0.714285714286,Opisthokonta,7,1,0.598269588585,1.78571428571,-0.20833333333299997,False
A9VCG3,0.0,0.0,0.0,0.8,0.2,Eukaryota,10,0,0.500402423538,1.06666666667,0.3,False
A9VCG6,0.0,0.0,0.0,0.846153846154,0.153846153846,Eukaryota,13,0,0.42932302193099997,1.02564102564,-0.15873015873,False
A9VCG7,0.2,0.0,0.8,0.0,0.0,Euk+Bac,10,0,0.500402423538,0.0,0.0,True
A9VCG8,0.555555555556,0.0,0.444444444444,0.0,0.0,Cellular_organisms,9,0,0.6869615765970001,0.0,0.0,False
A9VCG9,0.166666666667,0.75,0.0,0.08333333333330001,0.0,Euk_Archaea,12,1,0.7214636866930001,0.538461538462,0.07142857142860001,False
A9VCH0,0.0,0.0,0.0,1.0,0.0,Eukaryota,10,0,-0.0,0.355555555556,0.1,False
A9VCH1,0.0,0.0,0.0,0.0,1.0,Opisthokonta,1,1,-0.0,5.0,,False
A9VCH2,0.375,0.0,0.625,0.0,0.0,Euk+Bac,8,0,0.661563238158,0.0,0.0,False
A9VCH3,0.0,0.0,0.0,0.538461538462,0.46153846153800004,Eukaryota,13,0,0.6901856760189999,1.89743589744,1.30555555556,False
A9VCH4,0.0,0.0,0.666666666667,0.33333333333299997,0.0,Euk+Bac,6,0,0.636514168295,1.4,-0.6,False
A9VCH5,0.0,0.0,0.0,0.0,1.0,Opisthokonta,8,0,-0.0,0.0,0.0,False
A9VCH6,0.0,0.0,0.0,0.0,1.0,Opisthokonta,12,0,-0.0,0.0,0.0,False
A9VCI0,0.0,0.0,0.6,0.0,0.4,Euk+Bac,5,0,0.6730116670090001,3.0,1.25,False
A9VCI2,0.14285714285700002,0.14285714285700002,0.28571428571400004,0.28571428571400004,0.14285714285700002,Euk+Bac,7,0,1.54982604588,2.28571428571,0.111111111111,False
A9VCI4,0.0,0.0,0.0,0.0,1.0,Opisthokonta,1,1,-0.0,6.0,,False
A9VCI8,0.0,0.0,0.0,0.0,1.0,Opisthokonta,8,0,-0.0,0.0,0.0,False
A9VCI9,0.0,0.0,0.0,1.0,0.0,Eukaryota,9,0,-0.0,0.0,0.0,False
A9VCJ0,0.2,0.0,0.6,0.0,0.2,Euk+Bac,5,0,0.950270539233,2.4,1.5,False
A9VCJ1,0.0,0.0,0.1,0.7,0.2,Eukaryota,10,0,0.8018185525429999,1.75555555556,0.166666666667,False
A9VCJ2,0.0,0.0,0.0,0.923076923077,0.0769230769231,Eukaryota,13,0,0.271189373042,0.615384615385,-0.0952380952381,False
A9VCJ3,0.0,0.0,0.0,1.0,0.0,Eukaryota,12,0,-0.0,0.575757575758,-0.044444444444399996,False
A9VCJ6,0.0,0.0,0.307692307692,0.692307692308,0.0,Eukaryota,13,0,0.61724176973,1.35897435897,0.0992063492063,False
A9VCJ8,0.0,0.0,0.0,1.0,0.0,Eukaryota,1,0,-0.0,None,,False
A9VCJ9,0.0,0.0,0.0,0.7,0.3,Eukaryota,10,0,0.610864302055,1.4,-0.321428571429,False
A9VCK0,0.25,0.08333333333330001,0.25,0.416666666667,0.0,Eukaryota,12,1,1.26500137527,1.20512820513,0.07142857142860001,False
A9VCK1,0.0,0.0,0.0,1.0,0.0,Eukaryota,11,1,-0.0,0.166666666667,0.0709677419355,False
A9VCK2,0.125,0.0,0.5,0.375,0.0,Euk+Bac,8,0,0.9743147528689999,1.5,2.04166666667,False
A9VCK3,0.0,0.0,0.0,1.0,0.0,Eukaryota,5,1,-0.0,0.666666666667,0.714285714286,False
A9VCK5,0.0,0.0,0.0,0.75,0.25,Eukaryota,4,1,0.562335144619,2.0,-0.833333333333,False
A9VCL0,0.111111111111,0.0,0.0,0.555555555556,0.33333333333299997,Eukaryota,9,0,0.9368883075390001,2.05555555556,0.666666666667,False
A9VCL1,0.0,0.0,1.0,0.0,0.0,Euk+Bac,4,0,-0.0,0.0,0.0,False
A9VCL2,0.0,0.0,0.0,0.769230769231,0.23076923076900002,Eukaryota,13,0,0.5402041423889999,1.61538461538,-0.0952380952381,False
A9VCL3,0.0,0.0,0.0,0.583333333333,0.416666666667,Eukaryota,12,0,0.6791932659919999,1.31818181818,-0.0691244239631,False
A9VCL4,0.0,0.0,0.0769230769231,0.38461538461499994,0.538461538462,Opisthokonta,13,0,0.898137003188,2.38461538462,-0.265873015873,False
A9VCL6,0.0,0.0,0.181818181818,0.363636363636,0.45454545454499995,Opisthokonta,11,0,1.03619878482,2.29090909091,0.9,False
A9VCL8,0.0,0.0,0.0909090909091,0.8181818181820001,0.0909090909091,Eukaryota,11,1,0.60016607316,1.42424242424,-0.0777777777778,False
A9VCM0,0.0,0.0,0.0769230769231,0.846153846154,0.0769230769231,Eukaryota,13,0,0.5359610497089999,1.15384615385,0.0793650793651,False
A9VCM1,0.666666666667,0.0,0.166666666667,0.166666666667,0.0,Cellular_organisms,12,1,0.8675632284810001,0.564102564103,0.015873015873,False
A9VCM2,0.75,0.08333333333330001,0.0,0.166666666667,0.0,Cellular_organisms,12,1,0.7214636866930001,0.666666666667,-0.103174603175,False
A9VCM3,0.0,0.0,0.0,0.0,1.0,Opisthokonta,3,0,-0.0,0.0,0.0,False
A9VCM4,0.0,0.0,0.0,0.692307692308,0.307692307692,Eukaryota,13,0,0.61724176973,1.74358974359,-0.166666666667,False
A9VCM5,0.0,0.0,0.0,1.0,0.0,Eukaryota,11,1,-0.0,0.166666666667,0.0709677419355,False
A9VCM6,0.0,0.0,0.0,0.833333333333,0.166666666667,Eukaryota,12,1,0.45056120886600004,1.69230769231,0.047619047619,False
A9VCM7,0.153846153846,0.0,0.538461538462,0.307692307692,0.0,Euk+Bac,13,0,0.983961446001,1.20512820513,-0.031746031746,False
A9VCM8,0.0,0.0,0.0,1.0,0.0,Eukaryota,13,0,-0.0,0.461538461538,-0.0198412698413,False
A9VCM9,0.0,0.0,0.0,1.0,0.0,Eukaryota,12,0,-0.0,0.530303030303,-0.06666666666669999,False
A9VCN1,0.0,0.0,0.9,0.0,0.1,Euk+Bac,10,0,0.325082973391,1.0,0.535714285714,False
A9VCN2,0.0,0.0,0.5,0.0,0.5,Opisthokonta,4,0,0.6931471805600001,3.33333333333,-2.5,False
A9VCN4,0.153846153846,0.0,0.38461538461499994,0.23076923076900002,0.23076923076900002,Euk+Bac,13,0,1.33224492244,2.92307692308,0.785714285714,False
A9VCN5,0.5,0.0,0.3,0.2,0.0,Cellular_organisms,10,0,1.02965301406,1.06666666667,-0.14285714285700002,False
A9VCN6,0.38461538461499994,0.38461538461499994,0.0769230769231,0.0769230769231,0.0769230769231,Cellular_organisms,13,0,1.32692019405,1.5641025641,0.27380952380999996,False
A9VCN7,0.0,0.0,0.0,0.923076923077,0.0769230769231,Eukaryota,13,0,0.271189373042,1.0,0.0515873015873,False
A9VCN9,0.0,0.0,0.714285714286,0.0,0.28571428571400004,Euk+Bac,7,0,0.598269588585,2.85714285714,-0.833333333333,False
A9VCP1,0.0,0.0,0.666666666667,0.33333333333299997,0.0,Euk+Bac,12,0,0.636514168295,1.27272727273,0.011111111111099999,True
A9VCP2,0.0,0.0,0.0,0.909090909091,0.0909090909091,Eukaryota,11,2,0.304636097349,0.717948717949,0.0952380952381,False
A9VCP3,0.0,0.0,0.0,0.0,1.0,Opisthokonta,2,1,-0.0,4.0,6.0,False
A9VCP4,0.0,0.0,0.0,0.5,0.5,Opisthokonta,2,1,0.6931471805600001,1.33333333333,-1.0,False
A9VCP6,0.0,0.0,0.0,0.5,0.5,Opisthokonta,4,1,0.6931471805600001,1.8,-0.75,False
A9VCP7,0.0,0.0,0.0,0.0,1.0,Opisthokonta,2,1,-0.0,0.666666666667,,False
A9VCQ0,0.0,0.0,0.08333333333330001,0.916666666667,0.0,Eukaryota,12,1,0.286835983056,0.461538461538,-0.07142857142860001,False
A9VCQ1,0.0,0.0,0.153846153846,0.769230769231,0.0769230769231,Eukaryota,13,0,0.6870920273800001,1.15384615385,0.18253968254,False
A9VCQ2,0.307692307692,0.0,0.46153846153800004,0.23076923076900002,0.0,Euk+Bac,13,0,1.0579054247,0.769230769231,-0.015873015873,False
A9VCQ3,0.0,0.0,0.08333333333330001,0.916666666667,0.0,Eukaryota,12,1,0.286835983056,1.05128205128,0.45634920634900006,False
A9VCQ4,0.0,0.0,0.0,0.0,1.0,Opisthokonta,7,0,-0.0,0.0,0.0,False
A9VCQ5,0.0,0.0,0.0,0.615384615385,0.38461538461499994,Eukaryota,13,0,0.666278442415,1.33333333333,0.412698412698,False
A9VCQ6,0.0,0.0,0.33333333333299997,0.166666666667,0.5,Opisthokonta,6,0,1.0114042647100001,3.33333333333,-0.714285714286,False
A9VCQ7,0.0,0.0,0.0,0.916666666667,0.08333333333330001,Eukaryota,12,1,0.286835983056,0.74358974359,0.0396825396825,False
A9VCQ8,0.0,0.0,0.0,0.625,0.375,Eukaryota,8,0,0.661563238158,1.07142857143,-0.297435897436,False
A9VCQ9,0.0,0.0,0.2,0.5,0.3,Eukaryota,10,0,1.02965301406,2.66666666667,0.0,False
A9VCR0,0.0,0.0,0.0,1.0,0.0,Eukaryota,13,0,-0.0,0.153846153846,0.0277777777778,False
A9VCR1,0.0,0.0769230769231,0.0,0.846153846154,0.0769230769231,Eukaryota,13,0,0.5359610497089999,0.769230769231,-0.119047619048,False
A9VCR3,0.25,0.08333333333330001,0.166666666667,0.416666666667,0.08333333333330001,Eukaryota,12,0,1.4241299173500002,1.57575757576,-0.166666666667,True
A9VCR5,0.0,0.0,0.0,0.538461538462,0.46153846153800004,Eukaryota,13,0,0.6901856760189999,1.07692307692,0.865079365079,False
A9VCR6,0.0,0.0,0.0,1.0,0.0,Eukaryota,12,1,-0.0,0.0,0.0,False
A9VCR7,0.0,0.0,0.0,0.5,0.5,Opisthokonta,2,2,0.6931471805600001,3.33333333333,-1.0,False
A9VCR9,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Eukaryota,6,0,0.636514168295,2.2,-0.428571428571,False
A9VCS0,0.0,0.0,0.0,0.25,0.75,Opisthokonta,4,1,0.562335144619,2.4,-1.0,False
A9VCS2,0.0,0.0,0.0,1.0,0.0,Eukaryota,1,2,-0.0,2.0,-1.5,False
A9VCS5,0.0,0.0,0.0,0.0,1.0,Opisthokonta,2,1,-0.0,4.0,,False
A9VCS6,0.0,0.0,0.0,1.0,0.0,Eukaryota,12,0,-0.0,0.545454545455,0.176958525346,False
A9VCS7,0.615384615385,0.0,0.23076923076900002,0.0769230769231,0.0769230769231,Cellular_organisms,13,0,1.03176711135,1.15384615385,-0.07539682539680001,True
A9VCS8,0.0,0.0,0.0,0.25,0.75,Opisthokonta,4,1,0.562335144619,2.4,2.75,False
A9VCS9,0.0,0.0,0.9,0.1,0.0,Euk+Bac,10,0,0.325082973391,0.6,-0.321428571429,True
A9VCT0,0.0,0.0,0.0,0.0,1.0,Opisthokonta,8,1,-0.0,1.33333333333,-0.666666666667,False
A9VCT1,0.0,0.0,0.0,0.5,0.5,Opisthokonta,12,1,0.6931471805600001,2.30769230769,-0.357142857143,False
A9VCT3,0.0,0.0,0.0,0.8571428571430001,0.14285714285700002,Eukaryota,7,0,0.410116318288,0.857142857143,-0.25,False
A9VCT4,0.0,0.0,1.0,0.0,0.0,Euk+Bac,5,0,-0.0,0.0,0.0,False
A9VCT5,1.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,-0.0,0.0,0.0,False
A9VCT6,0.0,0.0,0.0,0.23076923076900002,0.769230769231,Opisthokonta,13,0,0.5402041423889999,1.51282051282,-0.18253968254,False
A9VCT7,0.0,0.0,0.08333333333330001,0.916666666667,0.0,Eukaryota,12,0,0.286835983056,0.818181818182,-0.0888888888889,False
A9VCT8,0.0,0.0,0.0,1.0,0.0,Eukaryota,10,0,-0.0,0.0,0.0,False
A9VCU0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Opisthokonta,6,0,0.636514168295,1.93333333333,0.14285714285700002,False
A9VCU1,0.0,0.0,0.0,0.5,0.5,Opisthokonta,2,1,0.6931471805600001,2.0,1.5,False
A9VCU4,0.0,0.25,0.0,0.0,0.75,Opisthokonta,4,2,0.562335144619,3.53333333333,-1.14285714286,False
A9VCU5,0.0,0.0,0.5,0.5,0.0,Euk+Bac,2,1,0.6931471805600001,1.33333333333,,False
A9VCU6,0.25,0.0,0.25,0.5,0.0,Eukaryota,12,1,1.0397207708399998,1.07692307692,0.14285714285700002,False
A9VCU9,0.0,0.0,0.0,0.0,1.0,Opisthokonta,2,1,-0.0,0.666666666667,1.0,False
A9VCV0,0.111111111111,0.0,0.0,0.222222222222,0.666666666667,Opisthokonta,9,0,0.848685557726,2.16666666667,-0.666666666667,False
A9VCV1,0.0,0.0,0.666666666667,0.33333333333299997,0.0,Euk+Bac,9,0,0.636514168295,2.0,0.0,False
A9VCV2,0.0,0.0,0.0,0.0,1.0,Opisthokonta,9,0,-0.0,0.555555555556,-0.0125,False
A9VCV4,0.0,0.0,0.0,1.0,0.0,Eukaryota,12,0,-0.0,0.484848484848,0.0333333333333,False
A9VCV5,0.0,0.0,0.636363636364,0.181818181818,0.181818181818,Euk+Bac,11,0,0.907535294105,2.18181818182,-0.4,False
A9VCV6,0.0,0.0,0.0,1.0,0.0,Eukaryota,12,1,-0.0,0.153846153846,0.0277777777778,False
A9VCV8,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Opisthokonta,6,0,0.636514168295,2.13333333333,-0.28571428571400004,False
A9VCV9,0.0,0.0,0.0,0.6,0.4,Eukaryota,5,1,0.6730116670090001,1.6,1.0,False
A9VCW0,0.0,0.0,0.0,0.4,0.6,Opisthokonta,10,1,0.6730116670090001,1.74545454545,0.12,False
A9VCW2,0.615384615385,0.0,0.307692307692,0.0769230769231,0.0,Cellular_organisms,13,0,0.8587409130060001,0.461538461538,0.08333333333330001,True
A9VCW3,0.0,0.0,0.2,0.8,0.0,Eukaryota,10,0,0.500402423538,1.06666666667,0.214285714286,False
A9VCW4,0.153846153846,0.0,0.307692307692,0.0769230769231,0.46153846153800004,Opisthokonta,13,0,1.2047933096899999,2.84615384615,0.17857142857099997,False
A9VCW5,0.0,0.0,0.181818181818,0.45454545454499995,0.363636363636,Eukaryota,11,1,1.03619878482,2.80303030303,-0.0555555555556,False
A9VCW6,0.0,0.0,0.0,0.5,0.5,Opisthokonta,8,1,0.6931471805600001,1.5,-0.3375,False
A9VCW7,0.0,0.0,0.0,0.375,0.625,Opisthokonta,8,0,0.661563238158,1.75,1.16666666667,False
A9VCW9,0.0,0.375,0.0,0.625,0.0,Eukaryota,8,2,0.661563238158,1.88888888889,1.13095238095,False
A9VCX0,0.23076923076900002,0.0,0.153846153846,0.615384615385,0.0,Eukaryota,13,0,0.925129083572,1.53846153846,-0.23809523809500002,False
A9VCX1,0.0,0.0,0.0909090909091,0.363636363636,0.545454545455,Opisthokonta,11,0,0.9164648855390001,2.47272727273,0.637566137566,False
A9VCX2,0.0,0.0,0.0,1.0,0.0,Eukaryota,12,1,-0.0,0.538461538462,0.0198412698413,False
A9VCX3,0.0,0.0,0.0,0.0,1.0,Opisthokonta,2,1,-0.0,2.0,-1.5,False
A9VCX6,0.0,0.0,0.0,0.4,0.6,Opisthokonta,10,0,0.6730116670090001,1.95555555556,0.1,False
A9VCX8,0.23076923076900002,0.153846153846,0.0,0.0,0.615384615385,Opisthokonta,13,0,0.925129083572,2.94871794872,-0.45634920634900006,False
A9VCY0,0.0,0.0,0.0,0.0,1.0,Opisthokonta,5,0,-0.0,0.0,0.0,False
A9VCY1,0.166666666667,0.0,0.08333333333330001,0.666666666667,0.08333333333330001,Eukaryota,12,1,0.983087758575,1.66666666667,0.515873015873,False
A9VCY3,0.23076923076900002,0.692307692308,0.0,0.0769230769231,0.0,Euk_Archaea,13,0,0.790267968075,0.538461538462,0.123015873016,False
A9VCY4,0.0,0.0,0.125,0.5,0.375,Eukaryota,8,0,0.9743147528689999,2.67857142857,-0.16923076923099997,False
A9VCY5,0.0,0.0,0.0,1.0,0.0,Eukaryota,12,1,-0.0,0.0,0.0,False
A9VCY6,0.0,0.0,0.0,1.0,0.0,Eukaryota,12,1,-0.0,0.282051282051,-0.0436507936508,False
A9VCY7,0.0,0.0,0.0,1.0,0.0,Eukaryota,12,1,-0.0,0.307692307692,-0.047619047619,False
A9VCY8,0.0,0.0,0.0,1.0,0.0,Eukaryota,12,0,-0.0,0.30303030303,0.06666666666669999,False
A9VCY9,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Eukaryota,9,1,0.636514168295,1.73333333333,-0.5,False
A9VCZ0,0.0,0.0,0.0,0.416666666667,0.583333333333,Opisthokonta,12,1,0.6791932659919999,2.4358974359,0.603174603175,False
A9VCZ1,0.0,0.0,0.0,1.0,0.0,Eukaryota,13,0,-0.0,0.282051282051,-0.0436507936508,False
A9VCZ2,0.363636363636,0.0,0.0,0.181818181818,0.45454545454499995,Opisthokonta,11,0,1.03619878482,2.98181818182,1.87333333333,False
A9VCZ3,0.0,0.0,0.0,0.0,1.0,Opisthokonta,11,2,-0.0,0.0,0.0,False
A9VCZ6,0.0,0.0,0.0,0.0,1.0,Opisthokonta,3,0,-0.0,0.0,0.0,False
A9VCZ7,0.0,0.0,0.0,0.375,0.625,Opisthokonta,8,0,0.661563238158,1.39285714286,0.0153846153846,False
A9VCZ8,0.0,0.0,0.0,0.833333333333,0.166666666667,Eukaryota,6,0,0.45056120886600004,1.33333333333,1.42857142857,False
A9VCZ9,0.0,0.0,0.0,0.0,1.0,Opisthokonta,1,2,-0.0,4.0,-3.0,False
A9VD00,0.0,0.0,0.0,0.8,0.2,Eukaryota,10,0,0.500402423538,1.26666666667,1.0357142857100001,False
A9VD02,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Opisthokonta,12,1,0.636514168295,2.30769230769,0.107142857143,False
A9VD03,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Eukaryota,9,0,0.636514168295,1.66666666667,0.3,False
A9VD05,0.0,0.0,0.0,0.428571428571,0.5714285714289999,Opisthokonta,7,1,0.6829081047,0.964285714286,0.08333333333330001,False
A9VD06,0.0,0.0,0.0,1.0,0.0,Eukaryota,12,1,-0.0,0.666666666667,0.361111111111,False
A9VD07,0.0,0.0,0.666666666667,0.33333333333299997,0.0,Euk+Bac,9,0,0.636514168295,1.72222222222,-0.05,False
A9VD08,0.0,0.0,0.0,1.0,0.0,Eukaryota,5,0,-0.0,1.0,0.0,False
A9VD09,0.0,0.0,0.0,0.7,0.3,Eukaryota,10,0,0.610864302055,1.93333333333,-0.12,False
A9VD11,0.0,0.0,0.0,0.5714285714289999,0.428571428571,Eukaryota,7,0,0.6829081047,1.61904761905,2.05555555556,False
A9VD12,0.538461538462,0.0,0.0,0.23076923076900002,0.23076923076900002,Cellular_organisms,13,0,1.01009975935,2.51282051282,-0.130952380952,False
A9VD13,0.0,0.0,0.0,1.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
A9VD14,1.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,-0.0,0.0,0.0,False
A9VD15,0.0,0.0,0.0,0.0,1.0,Opisthokonta,4,1,-0.0,2.6,-1.08333333333,False
A9VD16,0.0,0.0,0.0,1.0,0.0,Eukaryota,11,1,-0.0,0.0,0.0,False
A9VD18,0.1,0.1,0.4,0.3,0.1,Euk+Bac,10,0,1.4184836619499999,2.22222222222,0.416666666667,False
A9VD19,0.0,0.0,0.0,0.833333333333,0.166666666667,Eukaryota,6,0,0.45056120886600004,1.0,,False
A9VD21,0.0,0.0,0.0,0.153846153846,0.846153846154,Opisthokonta,13,0,0.42932302193099997,0.846153846154,-0.130952380952,False
A9VD22,0.666666666667,0.0,0.166666666667,0.08333333333330001,0.08333333333330001,Cellular_organisms,12,1,0.983087758575,1.17948717949,0.0238095238095,False
A9VD23,0.0,0.0,0.0,0.916666666667,0.08333333333330001,Eukaryota,12,0,0.286835983056,0.80303030303,0.06666666666669999,False
A9VD24,0.0,0.0,0.0,0.111111111111,0.888888888889,Opisthokonta,9,0,0.34883209584299996,0.888888888889,-0.2,False
A9VD25,0.0,0.0,0.0,0.0,1.0,Opisthokonta,6,1,-0.0,0.285714285714,-0.08333333333330001,False
A9VD26,0.4,0.0,0.0,0.4,0.2,Cellular_organisms,5,0,1.05492016799,3.0,-1.25,False
A9VD27,0.33333333333299997,0.0,0.08333333333330001,0.33333333333299997,0.25,Cellular_organisms,12,0,1.2860573368700001,2.40909090909,-0.20184331797200003,False
A9VD30,0.0,0.0,0.0,1.0,0.0,Eukaryota,8,0,-0.0,0.25,-0.10769230769200001,False
A9VD33,0.0,0.0,0.0,1.0,0.0,Eukaryota,8,0,-0.0,0.571428571429,-0.08205128205130001,False
A9VD35,0.0,0.0,0.0,0.0,1.0,Opisthokonta,1,1,-0.0,3.0,,False
A9VD36,0.0,0.0,0.0,0.0,1.0,Opisthokonta,9,0,-0.0,0.0,0.0,False
A9VD38,0.0,0.0,0.0,0.692307692308,0.307692307692,Eukaryota,13,0,0.61724176973,1.84615384615,-0.28571428571400004,False
A9VD39,0.0,0.0,1.0,0.0,0.0,Euk+Bac,12,1,-0.0,0.0,0.0,True
A9VD41,0.0,0.0,0.111111111111,0.666666666667,0.222222222222,Eukaryota,9,0,0.848685557726,1.94444444444,-0.14285714285700002,False
A9VD43,0.0,0.0,0.0,0.0,1.0,Opisthokonta,2,1,-0.0,2.66666666667,-2.0,False
A9VD44,0.0,0.0,1.0,0.0,0.0,Euk+Bac,3,0,-0.0,0.0,,False
A9VD45,0.0,0.0,0.14285714285700002,0.428571428571,0.428571428571,Opisthokonta,7,1,1.0042424730500001,3.03571428571,-0.0625,False
A9VD48,0.0,0.0,0.0,0.0,1.0,Opisthokonta,1,1,-0.0,4.0,,False
A9VD51,0.0,0.0,0.0,0.0,1.0,Opisthokonta,3,1,-0.0,1.5,-1.0,False
A9VD53,0.0,0.0,0.0,0.0,1.0,Opisthokonta,2,1,-0.0,2.0,-1.5,False
A9VD54,0.0,0.0,0.0,0.0,1.0,Opisthokonta,4,0,-0.0,0.0,0.0,False
A9VD57,0.0,0.0,0.0,0.0,1.0,Opisthokonta,3,1,-0.0,0.0,0.0,False
A9VD58,0.0,0.0,0.0,0.636363636364,0.363636363636,Eukaryota,11,1,0.655481773901,1.42424242424,-0.112442396313,False
A9VD60,0.0,0.0,0.0,0.0,1.0,Opisthokonta,1,1,-0.0,6.0,,False
A9VD61,0.0,0.0,0.0,0.0,1.0,Opisthokonta,1,1,-0.0,6.0,,False
A9VD62,0.0,0.0,0.0,0.0,1.0,Opisthokonta,1,1,-0.0,6.0,,False
A9VD63,0.0,0.0,0.0,0.5,0.5,Opisthokonta,4,0,0.6931471805600001,1.83333333333,-1.0,False
A9VD64,0.0,0.0,0.0,0.0,1.0,Opisthokonta,3,2,-0.0,3.6,-1.5,False
A9VD65,0.0,0.0,0.0,0.0,1.0,Opisthokonta,4,0,-0.0,0.0,0.0,False
A9VD66,0.0,0.0,0.0,0.833333333333,0.166666666667,Eukaryota,6,0,0.45056120886600004,1.6,-0.75,False
A9VD67,0.0,0.0,0.0,0.75,0.25,Eukaryota,8,0,0.562335144619,1.5,0.215384615385,False
A9VD70,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Eukaryota,9,0,0.636514168295,1.55555555556,-0.35,False
A9VD72,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Eukaryota,9,0,0.636514168295,2.05555555556,-0.444444444444,False
A9VD73,0.0,0.0,0.0,0.8181818181820001,0.181818181818,Eukaryota,11,0,0.474139313058,1.6,-0.27645502645500003,False
A9VD76,0.0,0.0,0.25,0.25,0.5,Opisthokonta,4,1,1.0397207708399998,3.6,0.25,False
A9VD77,0.0,0.0,0.0,1.0,0.0,Eukaryota,1,1,-0.0,4.0,,False
A9VD78,0.0,0.0,0.125,0.0,0.875,Opisthokonta,8,1,0.37677016125600005,2.33333333333,-0.666666666667,False
A9VD80,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Opisthokonta,6,0,0.636514168295,2.0,0.535714285714,False
A9VD81,0.0,0.0,1.0,0.0,0.0,Euk+Bac,9,0,-0.0,0.0,0.0,False
A9VD84,0.0,0.0,0.33333333333299997,0.666666666667,0.0,Eukaryota,12,0,0.636514168295,1.37878787879,-0.222222222222,False
A9VD85,0.0,0.0,0.0,1.0,0.0,Eukaryota,1,1,-0.0,0.0,,False
A9VD89,0.0,0.0,1.0,0.0,0.0,Euk+Bac,10,0,-0.0,0.0,0.0,True
A9VD91,0.0,0.0,1.0,0.0,0.0,Euk+Bac,13,0,-0.0,0.0,0.0,True
A9VD92,0.0,0.0,0.08333333333330001,0.166666666667,0.75,Opisthokonta,12,1,0.7214636866930001,2.48717948718,0.8015873015870001,False
A9VD95,0.0,0.0,0.0,0.0,1.0,Opisthokonta,1,1,-0.0,0.0,,False
A9VD96,0.0,0.0,0.0,0.25,0.75,Opisthokonta,4,1,0.562335144619,3.0,0.0,False
A9VD97,0.0,0.0,0.0,0.0,1.0,Opisthokonta,8,0,-0.0,0.0,0.0,False
A9VD99,0.0,0.0,0.14285714285700002,0.428571428571,0.428571428571,Opisthokonta,7,0,1.0042424730500001,2.57142857143,2.75,False
A9VDA0,0.0,0.0,0.0,0.5,0.5,Opisthokonta,2,1,0.6931471805600001,2.66666666667,4.0,False
A9VDA1,0.0,0.0,0.6,0.2,0.2,Euk+Bac,5,0,0.950270539233,3.2,-0.5,False
