,FractionLDOs
A6NI72,0.8888888888888888
Q8NGI3,0.6666666666666666
P40763,0.1
Q5VXU1,0.4
Q5SR56,0.8571428571428571
Q5VXU3,0.6
P48788,0.4
Q9BWG4,0.1
Q8IYD1,0.25
P24821,1.0
Q9P2D3,0.0
P12644,0.3333333333333333
P12643,0.25
Q8N1E2,0.5714285714285714
P16083,0.3333333333333333
Q8N4F4,0.8888888888888888
Q8N8U3,0.25
Q96MG8,1.0
P62491,1.0
Q96MG7,0.14285714285714285
P61619,0.0
Q8NGI1,0.7142857142857143
Q5VSG8,0.5
P21397,1.0
Q14964,1.0
Q8NH43,0.5
Q8NH42,0.5
Q8NH41,0.5
Q8NH40,0.5714285714285714
P36639,1.0
Q8NH49,0.5
Q8NH48,0.7142857142857143
P16333,0.6363636363636364
Q9BQ51,0.6666666666666666
Q9BQ52,0.0
Q7Z304,0.0
Q16181,0.5
P12429,0.42857142857142855
Q6XZB0,1.0
Q9UPR5,0.5
Q16678,0.4444444444444444
Q9UPR6,1.0
Q96B97,0.7142857142857143
Q9UPR0,0.5714285714285714
P09923,0.8571428571428571
Q5VZB9,0.0
Q9BX46,0.4
Q9H0B8,0.3
Q8NA56,1.0
Q9BS31,1.0
Q9BX40,0.0
Q86XJ0,0.6363636363636364
Q53RE8,1.0
Q9H0B6,0.42857142857142855
Q8NA58,0.2
Q86UN2,1.0
Q6YN16,1.0
Q6IF00,1.0
Q9C091,0.25
Q9C098,1.0
Q9C099,1.0
Q2KHT4,0.3333333333333333
Q96NR3,0.25
Q6KF10,0.2857142857142857
Q68DV7,0.7777777777777778
Q6UXX9,0.6666666666666666
Q7L523,0.25
Q7Z3E1,0.0
Q96J92,0.8571428571428571
A8MYP8,0.16666666666666666
P13598,0.9
Q6UXX5,0.6666666666666666
Q96D71,0.0
Q96J94,0.0
Q9Y6R7,0.5555555555555556
Q7Z4H9,0.0
Q9Y6R4,1.0
Q9Y6R1,0.5
Q9Y6R0,0.0
Q8N5I4,1.0
Q9H9J4,1.0
Q96NR8,1.0
Q8N5I3,0.3333333333333333
Q8N5I2,0.1111111111111111
C9JDP6,0.7
Q8TAA3,0.6
Q08AD1,0.25
P17066,0.8571428571428571
P68371,0.0
Q9UBB5,0.3333333333333333
Q96S06,1.0
Q9UJD0,0.7142857142857143
Q3B7I2,0.1111111111111111
Q7Z388,0.625
O76036,1.0
Q00341,0.75
Q00610,0.0
P78358,0.18181818181818182
P29508,0.4
Q00613,0.2
P78357,1.0
P78356,1.0
Q5T1V6,0.8888888888888888
Q6DRA6,0.75
Q5SRE7,0.125
P14902,0.5
P01711,1.0
P01710,1.0
O00478,0.9090909090909091
P01712,0.8
P01715,1.0
P01714,0.75
P01717,0.8571428571428571
P01716,1.0
Q15375,0.9090909090909091
P01718,1.0
O00470,0.42857142857142855
O00476,1.0
Q9UL68,0.5714285714285714
O15085,0.0
O15084,0.8
O15083,1.0
Q969T4,0.0
P09544,0.5
P03979,0.0
P08637,0.8888888888888888
Q9NRD9,0.5
Q5M7Z0,0.5
Q6PJI9,0.0
P32455,0.5
P32456,0.5
Q719I0,0.7142857142857143
Q9NYP7,0.0
Q4V321,1.0
Q4V326,1.0
Q4V328,1.0
Q8IZ07,0.42857142857142855
O15217,1.0
Q8IZ02,0.6666666666666666
Q5TYM5,0.25
O15335,0.8571428571428571
Q4L235,0.0
Q86T03,0.6
Q8N9M5,0.25
Q9UIG0,0.3333333333333333
Q99678,1.0
Q99679,0.0
Q99856,0.0
Q6ZMG9,0.7142857142857143
Q99676,0.6
Q99677,1.0
Q6NYC1,0.6
Q9UH73,0.5714285714285714
Q96P68,1.0
Q96P69,0.6
Q96P64,0.6666666666666666
Q96P65,0.5
P28907,0.5
Q96P63,0.5
P15509,0.0
P62701,0.0
P18065,0.0
Q76G19,0.4
P68431,0.0
O75953,0.875
Q7Z5J8,0.16666666666666666
O75955,1.0
O75954,0.6
Q9BTC8,0.5
Q7Z5J1,0.7
Q08378,0.5454545454545454
Q9H172,0.25
Q86VV4,0.0
O43255,0.2
Q9NYF5,0.16666666666666666
O43252,0.4
Q9NYF8,0.875
Q5SYC1,0.6666666666666666
Q96RD9,1.0
P53355,0.8333333333333334
P58872,0.1111111111111111
P52744,1.0
P53350,1.0
O43781,0.6666666666666666
Q96RD1,0.5714285714285714
Q96RD2,0.5714285714285714
Q96RD3,0.6666666666666666
Q96RD6,0.0
A6NM43,0.3333333333333333
Q8WVV9,0.2857142857142857
Q9UPM8,0.3333333333333333
P10109,0.2857142857142857
Q3B8N2,0.25
Q9UPM6,0.6
P46783,0.5
P46782,0.0
P46781,0.0
Q969L4,1.0
O43432,0.6666666666666666
O43435,0.0
O43439,0.5
Q8TAA9,0.4
Q96JZ2,0.0
Q8N4N8,1.0
P04632,0.8888888888888888
P04637,0.7142857142857143
Q5I0G3,1.0
Q9Y3P9,1.0
Q9UGQ3,0.875
Q7Z6Z6,0.2857142857142857
Q5VZ03,0.16666666666666666
Q5XG87,0.4
O75379,0.5714285714285714
Q5VTA0,0.2857142857142857
Q8TCU5,0.5
Q8TAG9,0.2222222222222222
Q8TCU6,0.6666666666666666
Q8TCU3,0.8571428571428571
Q8IVJ1,0.125
O14641,0.5
P20823,0.2
P20827,0.3
Q3SX64,0.375
Q9HCU4,0.2222222222222222
Q5VY43,1.0
P82912,0.16666666666666666
O94811,0.2857142857142857
Q86XR7,0.0
Q6UX82,0.4
Q86YR5,1.0
Q13356,0.2857142857142857
Q8IXR5,0.125
Q9Y5P0,1.0
Q9Y5P1,1.0
Q96DA2,1.0
Q9Y5P8,0.75
Q96DA6,0.1111111111111111
P11509,0.5
A6ZKI3,0.3333333333333333
O95436,0.0
P63151,0.25
Q96IS3,1.0
P17213,0.3333333333333333
P51172,0.25
Q5GFL6,0.5555555555555556
P38646,0.0
A6NLU0,0.42857142857142855
Q14654,0.2857142857142857
P21246,0.0
Q9H7F4,0.0
P61421,0.16666666666666666
Q9ULI0,0.8181818181818182
Q9ULI1,0.8
Q9ULI2,0.3333333333333333
O15535,1.0
O15534,0.0
O15537,0.14285714285714285
O15530,1.0
O15533,0.0
Q5TAH2,0.0
Q9H6A9,0.0
O95620,0.0
Q9BRN9,0.3333333333333333
O15539,0.125
P48048,0.2857142857142857
O95626,1.0
Q9HCG8,0.3333333333333333
O15151,0.4
Q9HCG1,0.5
Q8NC06,0.0
P55771,0.75
Q99445,0.09090909090909091
P55774,0.16666666666666666
P63162,0.2857142857142857
Q9UN79,0.0
Q13740,1.0
Q9UN70,0.8888888888888888
Q9UN71,0.875
Q13748,0.0
Q9UN74,0.5714285714285714
Q9UN75,1.0
Q9UN76,0.8333333333333334
Q5VST9,1.0
Q9BUD6,1.0
P21333,0.4
Q86SH2,0.25
Q5VST6,1.0
Q9NUB1,1.0
O95931,0.42857142857142855
Q9NW13,1.0
Q9NW15,0.5
Q9UP52,0.7777777777777778
Q96H86,1.0
Q9H1H9,1.0
Q8N2C3,1.0
Q8WWQ8,0.8
P48431,0.25
Q8WWQ0,1.0
Q8WWQ2,0.625
Q9HB20,0.3333333333333333
Q9HB21,0.6
Q9Y2E4,0.0
Q6P3W2,0.875
Q6P3W7,0.0
Q9HB29,0.8
Q9Y2E8,0.6
Q07343,0.42857142857142855
Q8N349,0.7777777777777778
Q6NY19,0.0
Q9NQ11,0.9
P62955,0.0
Q8NFV4,1.0
Q8WYK0,0.3333333333333333
Q96N03,1.0
Q9BVJ6,0.0
Q9BVJ7,0.0
P09486,0.75
Q2PPJ7,0.3333333333333333
P47755,0.42857142857142855
Q5T2S8,0.5454545454545454
A6NJG2,0.3333333333333333
P58511,0.0
P57735,1.0
P57730,1.0
Q9NVN8,0.42857142857142855
Q8TBR7,0.8
Q96AA3,1.0
A8MXQ7,1.0
Q8IYU4,0.7777777777777778
Q8IYU2,1.0
Q8NBS3,0.5714285714285714
Q8IYU8,0.6666666666666666
P35713,0.2222222222222222
Q8IVW1,0.5
Q9C0D4,1.0
Q9C0D7,0.4
Q9C0D6,0.8333333333333334
Q8IVW4,1.0
Q9C0D3,0.0
Q8IVW6,0.2
Q8IVW8,0.0
P27635,0.25
Q5MY95,0.8888888888888888
Q8NGA6,0.8571428571428571
Q8TCJ2,0.3333333333333333
Q93034,0.75
Q3SYB3,1.0
Q93033,1.0
O15056,0.2857142857142857
Q5PT55,0.5714285714285714
Q93038,0.6666666666666666
Q06495,0.2
Q92613,0.0
Q92611,0.5
Q92610,1.0
P24462,0.8888888888888888
Q92615,0.1
Q92619,0.8571428571428571
Q92618,0.4
Q96LI5,0.5
P24468,0.4
Q96LI6,0.0
P78540,0.0
O75569,0.625
Q9Y6I4,0.9
Q8N5W8,0.5
O60706,0.6
O60704,0.1
O75563,0.25
O75564,0.1111111111111111
Q01955,1.0
Q6T423,0.875
Q99996,1.0
Q99999,0.3333333333333333
Q8TAP4,0.4
P42785,1.0
A6NGY5,1.0
Q5JRK9,1.0
P01106,0.2
P01100,0.0
P06331,1.0
Q9H343,0.1
Q6ZUT9,0.0
O75747,0.42857142857142855
Q9H347,0.6
Q9H346,0.4
Q9H344,1.0
Q6ZUT3,1.0
Q6ZUT6,0.625
Q9NRD1,0.0
Q9NRD5,1.0
Q9NRD8,0.5555555555555556
Q6SJ96,0.0
P40926,1.0
Q6SJ93,0.2857142857142857
Q13105,0.5
Q13106,1.0
Q13107,1.0
P61964,1.0
P61966,0.4
P0CG01,0.9
P52742,0.5
P52743,1.0
P52740,1.0
P52741,1.0
P52746,1.0
P52747,0.16666666666666666
Q8N539,0.18181818181818182
Q9H4D5,0.5714285714285714
Q9H4D0,0.2
O94810,0.2
O94813,1.0
O94812,0.0
Q14651,0.4
Q17RQ9,1.0
Q14653,0.5555555555555556
O94818,0.0
Q14657,0.0
O95433,0.0
Q53QZ3,0.0
Q8TD07,0.7777777777777778
Q99447,0.5714285714285714
Q8WUM4,0.3333333333333333
Q86WC6,0.8181818181818182
Q0JRZ9,1.0
A6NCW0,1.0
A6NCW7,1.0
P24723,1.0
Q6QHC5,0.09090909090909091
Q6P597,1.0
O75871,0.9
Q2M5E4,0.2222222222222222
Q9UF02,0.0
Q9BYV2,1.0
Q13360,1.0
P36382,0.6
P36383,0.42857142857142855
P40925,1.0
P10620,0.0
P33151,0.7272727272727273
Q9NWC5,0.5
Q9Y5Q6,0.5
Q9NY65,0.0
Q9NY64,0.0
Q9Y5Q0,0.2
Q8N6V9,0.9166666666666666
Q9UHJ6,0.7
Q16473,0.8333333333333334
Q9UHJ3,0.6666666666666666
Q96PK6,1.0
Q2VPJ9,0.5
Q8IXS8,0.0
Q5MJ07,0.42857142857142855
Q8N1G0,1.0
Q9UNZ2,0.0
Q96ME7,0.0
Q8NH21,1.0
Q8NG92,1.0
P11712,0.5
Q8N1G4,0.375
Q8NG97,0.7777777777777778
Q9Y6G9,1.0
Q8NG95,0.625
Q8NG94,1.0
Q8NG99,0.8333333333333334
Q9BQ39,0.875
Q9NYY1,0.6666666666666666
Q9NYY3,0.75
Q2NL67,0.4
Q8N1G1,0.0
Q12765,0.5714285714285714
Q16478,0.5714285714285714
Q16653,0.8
Q16651,0.36363636363636365
Q16650,0.75
Q16654,0.25
Q16659,1.0
Q16658,0.0
Q96HU8,0.7777777777777778
P29972,0.0
Q53R84,0.18181818181818182
Q96HU1,0.6666666666666666
Q9UPP2,0.14285714285714285
Q9UPP1,0.0
Q9NS85,0.5555555555555556
Q9NS84,0.2857142857142857
Q9NS87,1.0
Q9BX63,1.0
Q9NXC2,0.16666666666666666
Q9BX66,0.4
Q9BX67,0.9
Q9BX68,1.0
Q5TCY1,0.14285714285714285
Q9BV86,0.0
P80188,0.5
Q14206,0.0
O60942,0.0
P63120,0.5
Q9UQL6,0.3333333333333333
O75170,0.25
O75976,0.5
A2A3N6,1.0
Q7Z3K6,0.2
Q96D15,0.14285714285714285
Q7Z3K3,1.0
O60493,1.0
O60496,0.7
O60494,1.0
Q8N841,0.5
O60499,1.0
B1AL46,0.0
Q9NP31,0.16666666666666666
Q8WVF5,0.5
Q9UBK8,1.0
A6NNV3,0.8571428571428571
Q9BXP8,0.5
Q8N5K1,0.0
Q63ZE4,0.8571428571428571
Q8WTR7,1.0
Q8WTR4,0.0
Q15233,0.2
Q8WTR2,0.8333333333333334
Q8IYN0,0.5454545454545454
Q15238,1.0
O00180,0.25
O00186,1.0
O00187,0.8333333333333334
Q8WTR8,0.8888888888888888
Q06136,1.0
Q13686,0.5
Q13685,1.0
Q13683,0.0
O76050,0.7777777777777778
Q12889,0.625
P14920,0.4
O76054,0.4444444444444444
Q07666,0.3333333333333333
P14923,1.0
P29033,0.6
Q9UKU0,0.3333333333333333
Q9NRY7,0.25
Q9NRY6,0.3333333333333333
Q12884,0.6666666666666666
Q658N2,0.0
O00327,0.0
O00322,0.6
Q5JTZ9,0.0
Q2VWA4,0.3333333333333333
O00458,0.4
O00329,0.4
O75817,0.0
O95190,0.0
Q96CB9,0.7
P01733,0.0
Q9UL46,0.0
Q5XKL5,1.0
P01737,0.0
Q9UL42,0.2
Q9UL41,0.3333333333333333
Q7Z4N2,0.625
Q6UXK5,1.0
P48594,0.5
P48595,0.5
Q9BRS2,0.4
Q7Z4N8,0.14285714285714285
Q969Z3,0.16666666666666666
Q13976,0.7777777777777778
P07814,0.0
P57052,0.5
P57055,0.3333333333333333
P57057,1.0
P57059,1.0
P57058,1.0
Q9HC24,0.0
P01597,1.0
P01596,1.0
P01595,1.0
P01593,1.0
Q8N239,1.0
P01599,1.0
O43164,0.0
Q9H1B7,0.0
Q9H1B5,0.1
Q9H1B4,0.8
Q693B1,0.75
Q9H2G2,1.0
O95992,0.7777777777777778
Q9UKK3,0.4
O95997,0.2
O95995,0.16666666666666666
Q9UKK6,0.7777777777777778
Q6P1R4,0.0
Q9Y257,0.14285714285714285
A2BFH1,0.3333333333333333
Q9Y255,0.5
Q9Y253,0.5
P78371,0.5714285714285714
Q9Y251,0.0
O15350,0.3333333333333333
O15353,0.6666666666666666
Q86T65,0.8571428571428571
O15354,0.7777777777777778
O15357,0.25
Q9Y259,0.2
P22362,0.7777777777777778
Q8NF37,0.0
Q99832,0.75
Q99836,0.3333333333333333
Q01546,0.0
Q01543,0.25
Q9H6B9,1.0
Q14332,0.0
Q86VH4,0.9
Q14330,0.8
Q14331,0.0
Q9H7X7,0.5
Q5T9G4,0.0
Q86VH2,1.0
Q9NTG7,0.0
P16871,1.0
P27544,0.6
P24071,1.0
Q5T7B8,1.0
Q9BTE3,0.0
O75970,1.0
Q2M3W8,1.0
Q9BTE7,0.36363636363636365
Q9BTE6,0.5
Q15825,0.5
P22090,0.0
Q96RB7,0.7777777777777778
O43237,0.125
O43236,0.75
Q8N3F9,0.5555555555555556
Q9NYD6,0.4
Q9H6B1,0.5
Q9Y3V2,0.3333333333333333
Q8WVP7,0.25
Q8WVP5,0.7142857142857143
P35527,1.0
A1L453,0.875
P35523,0.375
Q5VU97,0.6666666666666666
Q8TEY7,0.7777777777777778
Q8TEY5,0.4
Q8N4L2,0.6
Q8N4L1,0.2
Q6ZQQ6,1.0
P60900,0.7777777777777778
P49336,1.0
Q6PCT2,0.4444444444444444
Q6ZQQ2,1.0
P23416,0.5
P23415,0.42857142857142855
O75356,0.8
O75355,0.8333333333333334
O75354,0.8
Q5VZ66,1.0
O75352,1.0
O75351,0.5714285714285714
Q8IVH2,0.4
Q8NGZ9,0.7142857142857143
Q8TCW9,0.8
Q8TCW7,0.8
Q8NGZ0,0.7777777777777778
Q8NGZ6,0.5714285714285714
Q8NGZ4,0.7142857142857143
P82933,0.2
Q14CB8,1.0
P20807,0.8333333333333334
Q9NS86,0.5
Q96F44,1.0
Q96F46,0.0
Q9Y5R2,0.42857142857142855
Q8IXH8,0.9090909090909091
Q8IXT2,0.0
Q8NDF8,0.25
Q9NS82,0.875
Q13371,0.9090909090909091
Q13370,0.5555555555555556
P63131,0.0
P63133,0.0
P63132,0.0
P63135,0.0
Q8NA75,0.14285714285714285
P63136,0.0
A6NLW8,0.2727272727272727
Q9ULW5,1.0
P17275,0.5
Q96KJ9,0.2
Q16222,1.0
P61158,1.0
Q96KJ4,0.5
A8MU76,1.0
Q9Y644,0.3333333333333333
Q9ULW8,0.3333333333333333
Q8IZF6,0.5
O95602,0.6
Q8IZF4,0.3
O95600,0.0
Q9H9Q2,1.0
Q8IZF0,0.3333333333333333
P48060,0.3
Q9HCE5,0.3333333333333333
P69849,0.5
Q9HCE7,0.8571428571428571
Q8NC67,0.0
Q9BZ11,0.375
Q9HCE3,1.0
Q6ECI4,0.8888888888888888
Q9BRL7,0.9
A6NMZ7,0.5555555555555556
Q9HCE9,0.6
Q9BZ19,1.0
O60516,0.5
Q96EK2,0.4
P50052,1.0
P50053,1.0
Q96EK7,0.5714285714285714
Q96K17,0.2
Q96EK9,1.0
Q96K12,0.4
Q96NY8,1.0
Q9BR84,0.5
Q8TCG5,0.0
B7Z6K7,1.0
O60941,0.2
Q8WXK1,1.0
P40261,0.0
Q8WXK4,0.8181818181818182
P16066,0.4444444444444444
P19957,0.875
O94823,0.625
Q53H12,1.0
P51452,0.42857142857142855
Q9BUJ0,1.0
P16278,0.6
Q9BUJ2,0.5
Q8N7B1,0.5
Q8N7B6,0.8888888888888888
Q9H6W3,0.0
P30542,0.875
Q9Y272,0.6666666666666666
P31639,1.0
Q96GU1,0.8888888888888888
Q8NE86,0.0
P48454,1.0
Q8NHB7,0.7777777777777778
Q8NHB8,0.7777777777777778
Q86V71,0.5
P10720,0.5
Q9Y2G0,0.0
Q8TDJ6,0.25
Q9Y2G3,0.625
Q9Y2G5,0.0
Q9Y2G7,1.0
Q9Y2G9,0.2
Q9HB40,0.1
Q08945,0.5
Q8TCG2,0.0
Q6P3U4,0.3333333333333333
P07199,0.2
Q8N8H1,1.0
Q6NS38,0.0
P07195,1.0
P07197,1.0
P07196,1.0
P09131,0.5
Q9Y397,0.6
Q08493,0.4
Q92988,0.4
Q08495,0.8888888888888888
P56597,0.6666666666666666
Q92982,0.125
Q08499,0.3333333333333333
Q5VUD6,0.0
Q92985,0.5555555555555556
O14581,0.5714285714285714
Q8TBP0,0.5714285714285714
Q8TBP6,1.0
Q86X24,0.5
Q8TF42,0.0
P52907,0.3333333333333333
Q92187,0.5555555555555556
Q92186,0.5555555555555556
Q92185,0.5
Q8NFT8,0.6
P04180,0.0
Q9NXX6,0.0
Q9BXS1,0.25
Q9BXS0,0.4444444444444444
Q9BXS5,0.0
Q9BXS4,0.0
Q86UU1,0.0
Q9BXS9,0.6
Q9H8V3,0.7
P20783,0.375
Q8IVU9,0.0
Q6WRI0,1.0
Q24JP5,0.5714285714285714
P22079,0.42857142857142855
O75459,0.9
Q8IVU1,1.0
Q96RL7,0.0
Q9C0F3,0.5454545454545454
P35268,0.5
Q9NVR5,0.7142857142857143
Q9UQQ1,0.6666666666666666
P84022,0.4
Q9UQQ2,0.8571428571428571
A6NGE4,1.0
Q01718,0.7777777777777778
Q5Y7H0,1.0
P01699,1.0
O75506,0.0
Q53GQ0,0.0
B3KS22,1.0
O75508,0.6666666666666666
Q96CQ1,0.3333333333333333
Q8IX18,0.42857142857142855
Q9Y6K0,0.25
P35590,1.0
Q8TAV0,0.8333333333333334
O60729,0.8
Q8TAV4,1.0
Q9Y6K8,0.7142857142857143
P08263,1.0
P78524,0.3333333333333333
P05362,0.9
Q9Y6T7,0.16666666666666666
Q96QV1,0.125
P06311,1.0
P06314,0.6666666666666666
P06316,0.7142857142857143
P06317,1.0
P06318,0.8
P06319,0.6666666666666666
O95388,0.5714285714285714
O95389,0.625
Q13162,1.0
Q13163,0.5714285714285714
Q9H9L3,0.8333333333333334
P59826,0.875
P59827,0.7777777777777778
Q13164,0.6
P31152,1.0
Q3SXY8,0.36363636363636365
Q6VY07,0.5
Q7RTY9,0.875
Q8N556,0.25
Q7RTY7,1.0
Q7RTY5,0.8888888888888888
Q7RTY3,0.8571428571428571
A6NFA1,0.0
Q7RTY1,0.5
Q7RTY0,0.2
Q9UIV8,0.5
Q6R6M4,1.0
Q9UIV1,0.0
Q6P4F1,0.5714285714285714
Q6P4F2,0.16666666666666666
Q17RW2,0.4444444444444444
Q7Z2E3,1.0
O94832,1.0
O94830,0.8
Q7LG56,0.0
Q02548,0.875
A2RU54,0.4
Q8IW45,1.0
Q8TD26,0.2
Q8IW41,1.0
Q8TD22,0.5
Q8TD20,0.3333333333333333
Q04721,0.42857142857142855
P12814,1.0
Q8TAC2,0.2
Q04726,1.0
Q04727,1.0
Q03721,0.5
Q2TB90,0.8
Q9H1Y3,0.6
Q9UM21,0.375
Q8NDH6,0.9090909090909091
A8MTL9,0.3333333333333333
P21817,0.8
P21810,0.9
P24864,0.7777777777777778
Q9UJF2,0.0
Q5TZ20,0.7142857142857143
Q8NDH3,0.0
P33176,1.0
Q8TBC4,1.0
Q6Q4G3,1.0
Q9Y5H0,0.9
O43570,0.5555555555555556
Q2MKA7,0.7
Q02763,0.0
Q9Y5H1,0.9
Q02094,0.0
Q9NY46,0.25
Q9NWM0,1.0
Q96PM9,0.4444444444444444
P33681,1.0
Q96MC6,0.8
Q9UHH9,0.16666666666666666
Q8N1A0,1.0
P07203,0.4
P07202,0.3333333333333333
P07205,0.2
P07204,0.6
P31997,0.9
O00182,0.0
Q14671,0.0
Q14679,0.5
Q14678,0.0
Q8NGQ2,0.7142857142857143
Q4G1C9,0.3333333333333333
Q8WUX1,1.0
Q8NH09,0.0
Q8NH08,0.7777777777777778
O94762,0.0
O94761,0.625
Q7Z6M4,0.4444444444444444
Q8NG75,0.6666666666666666
Q6XD76,0.5
Q8NG77,1.0
Q8NG76,1.0
Q8NH06,1.0
Q8NH04,0.75
P15382,0.0
P49802,0.2
Q7Z6M1,1.0
P19544,0.75
Q96HW7,0.25
Q7Z6M3,1.0
P04406,0.0
Q8N158,0.16666666666666666
B7U540,0.2857142857142857
Q5VZF2,0.4
Q9H019,0.6666666666666666
Q8NA19,0.5
O60921,0.0
O60928,0.2857142857142857
P47902,0.5
P47900,1.0
P47901,0.14285714285714285
Q5ST30,0.5
P30481,1.0
O94759,0.0
Q9UGF5,0.42857142857142855
Q9Y4A0,0.1111111111111111
Q96D31,0.3333333333333333
Q15785,0.9
Q6FHJ7,0.6
Q567V2,0.0
Q7L2H7,1.0
Q9UQN3,0.0
Q06730,0.5
Q06732,0.5
Q9H5H4,0.5
A2A3L6,1.0
Q7Z2Z2,0.4444444444444444
Q7Z3I7,0.5
Q9NP59,0.5
Q53GS9,0.7142857142857143
P80303,0.0
Q5T6F0,0.0
Q8NAN2,0.42857142857142855
Q8TCX5,0.0
Q9NP55,0.6
Q9NSA0,0.7142857142857143
Q9NP56,0.5
P17024,1.0
Q8NGS9,0.6
P17026,0.8888888888888888
A0AVK6,0.5
P17020,0.5
O95487,0.25
P17022,1.0
P08559,0.25
P17028,1.0
Q8N5M4,0.625
Q07889,0.75
Q9UJH8,0.5
Q8WTP8,0.8333333333333334
Q8WTP9,0.9
Q6UX15,0.16666666666666666
Q15256,0.1111111111111111
Q9GZK3,0.7142857142857143
Q8NDY3,0.0
Q8NDY6,0.6
Q5GLZ8,0.5454545454545454
Q9H0N5,0.4
P35368,0.6666666666666666
Q53HC5,0.6363636363636364
Q5JTD7,0.7
O76071,1.0
Q49SQ1,0.7777777777777778
O76076,0.5714285714285714
O76074,0.3333333333333333
P06127,0.1111111111111111
Q96I24,0.5
Q9H342,1.0
Q9P2D1,0.8
Q9P2D6,0.0
A8MUZ8,1.0
O00308,0.8888888888888888
Q658L1,0.125
Q969X6,0.9090909090909091
Q969X5,0.6666666666666666
Q13950,0.25
Q6ZT12,0.0
Q969X1,0.2
Q9NXL6,0.16666666666666666
Q96CD0,0.0
O95170,1.0
Q9UL26,0.16666666666666666
Q9BRQ8,1.0
Q9H6X2,0.14285714285714285
Q9BRQ6,0.375
Q9BRQ5,0.3333333333333333
P13796,0.4
Q9BRQ0,0.1111111111111111
Q96SQ5,1.0
P32418,0.0
P52597,0.6666666666666666
P57075,0.6
P52594,0.6
Q9UKI3,0.7
Q96NB2,0.5
Q96NB1,0.3333333333333333
Q9UKI8,0.2
Q96QB1,0.25
A8MWL7,0.375
Q14849,0.5555555555555556
O15372,0.5714285714285714
O15370,0.4
A1X283,0.8888888888888888
P60033,0.25
O15374,0.5555555555555556
P43378,0.36363636363636365
O15379,1.0
Q9HD43,0.7
P24278,1.0
P78310,0.9
P29016,1.0
P29017,1.0
Q9Y274,0.5555555555555556
Q9Y276,0.5
Q9Y277,0.2
Q9Y278,0.3333333333333333
Q9HBD1,0.0
P06858,0.0
Q8N9I9,0.2857142857142857
P22303,0.0
Q86WI0,0.8333333333333334
P22304,0.6666666666666666
P22307,1.0
P16619,0.0
P22309,0.125
Q6IMN6,0.0
Q01523,0.3333333333333333
Q01524,0.7142857142857143
Q14315,0.0
P21579,0.0
O43815,1.0
Q8TDQ7,1.0
O43813,0.6666666666666666
Q8TDQ1,0.3333333333333333
O43819,0.25
O43818,1.0
O96017,1.0
Q9Y383,0.0
O43749,0.7142857142857143
O43745,0.7142857142857143
Q9P2B4,1.0
O43747,0.0
O14733,0.875
O43741,0.0
Q8N966,0.7777777777777778
Q8TBQ9,0.0
Q92794,0.2
P41231,1.0
Q92793,0.0
P10144,0.9
Q92791,0.4444444444444444
P86452,0.2222222222222222
Q7KZI7,1.0
Q9Y3B6,0.125
Q9Y3B7,0.0
Q8NFL0,0.3333333333333333
Q9Y3B3,0.875
Q9Y3B1,0.2
P35504,0.16666666666666666
P35503,0.0
Q99814,1.0
Q8NEB9,0.5
P04206,1.0
Q8TEW8,0.2
Q86WZ6,0.5
P42356,0.75
Q8TEW6,0.6666666666666666
Q8TEW0,1.0
Q96JF6,1.0
Q9UGU0,0.16666666666666666
P0CJ78,0.6666666666666666
P0CJ79,0.6666666666666666
Q96JF0,0.5555555555555556
Q8N4B4,0.9090909090909091
Q8N4B1,0.0
P04207,1.0
Q9H061,0.0
Q8WUS8,1.0
Q6UWE3,0.1
O75339,0.0
Q8NGX5,0.75
Q8NGX6,0.75
Q8NGX0,0.6666666666666666
P23435,0.0
Q8NGX2,1.0
Q8NGX3,0.75
O75330,1.0
O75333,0.5714285714285714
O75335,1.0
Q7Z6V5,0.0
Q9BQT9,0.5
Q9BQT8,1.0
Q6XPS3,0.42857142857142855
Q02952,0.0
P20226,0.0
Q8TCQ1,0.5
Q8IXV7,0.4
Q9NPD3,0.5
Q99719,0.8
Q0VGE8,0.5555555555555556
Q13319,0.3333333333333333
Q8IUZ0,1.0
Q8IUZ5,1.0
P98095,0.9166666666666666
O75636,0.875
Q13310,1.0
Q13315,0.4
Q9Y5T4,0.1111111111111111
Q9Y5T5,1.0
Q6DHV5,0.0
Q68D51,0.3333333333333333
Q9NWX5,0.9
P19397,0.6666666666666666
P04899,0.5
Q9ULU8,0.0
P17252,1.0
Q5VWX1,0.25
O71037,0.5
Q6P461,0.8
Q9H9S3,0.0
Q8IZD4,0.0
Q8IZD6,0.7
Q8IZD9,0.3333333333333333
Q6MZZ7,0.875
P13945,0.6666666666666666
Q9BZ71,0.0
Q9BZ72,0.0
Q8IU54,0.0
Q9HCK8,0.3333333333333333
Q9BZ76,1.0
Q8NC44,0.3333333333333333
Q9HCK4,1.0
Q9HCK5,0.6363636363636364
Q8NC42,0.875
A0A0B4J207,1.0
P62807,0.6666666666666666
P55008,0.5454545454545454
Q8WXI2,0.0
A3KFT3,0.5555555555555556
Q8WXI4,0.375
P55000,0.1111111111111111
Q8WXI9,0.0
Q8WXI8,1.0
Q9UN30,0.8
Q99583,0.5
Q7L590,0.0
P22680,0.9090909090909091
Q9UQC9,0.0
Q08828,0.0
Q9NR80,0.625
Q9NR81,0.7
Q9NR82,0.2
